微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
JbwcqEIJS,#暑期嘉年华#我已为@电视剧斗罗大陆 投出一票，一起来押播今夏最期待上线的待播剧吧！最爱角色  ,,无,无,无,2020-07-16 23:16,势力榜,0,0,0
JbwcofLPZ,#暑期嘉年华#我已为@电视剧余生请多指教 投出一票，一起来押播今夏最期待上线的待播剧吧！最爱角色  ,,无,无,无,2020-07-16 23:16,势力榜,0,0,0
JbvJzuNKT,晚安肖先生✨@X玖少年团肖战DAYTOY  ,,无,无,无,2020-07-16 22:05,无,0,0,0
Jbvig1YcP,#肖战[超话]# @X玖少年团肖战DAYTOY 热爱可抵岁月漫长[兔子]保持清醒·来日方长@Rabbitteeth·肖战 《𝐓𝐫𝐚𝐩 𝐢𝐬 𝐲𝐨𝐮》开箱📦#肖战我喜欢你# xz#百闻不如一见是肖战# #向全世界安利肖战# Nana_1005的微博视频  ,,无,"http://f.video.weibocdn.com/UeIRoePwlx07ET9PBIjC010412022Ewu0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1615535613&ssig=QtWymm73N1&KID=unistore,video",无,2020-07-16 20:57,肖战超话,203,6,211
Jbr1ipAyI,#肖战[超话]# @X玖少年团肖战DAYTOY #肖战# 跟着感觉走 紧抓住梦的手[拳头]问心无愧便好191231. 东方卫视跨年《跟着感觉走》focus#向全世界安利肖战# xz #百闻不如一见是肖战# #肖战我喜欢你# xzgg PUPIL1005的微博视频  ,,无,"http://f.video.weibocdn.com/000Vcvdllx07zOlVRCS401041203qdea0E020.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1615535613&ssig=T9AVuTmhYP&KID=unistore,video",无,2020-07-16 10:05,肖战超话,175,11,187
JbmjuyqEi,晚安肖先生✨@X玖少年团肖战DAYTOY  ,,无,无,无,2020-07-15 22:06,无,1,0,3
JbjoJbSQZ,"#QQ 冻结# 看到这个热搜""吓""的赶紧打开自己的QQ登录试试还好还好，还在还在…  原图 ",,http://wx2.sinaimg.cn/large/87629168ly1ggrngmpklbj20yi1pc46b.jpg,无,无,2020-07-15 14:40,无,3,0,2
JbhIexi3B,您可#冒个泡# 终于发货了  原图 ,,http://wx1.sinaimg.cn/large/87629168ly1ggrg1hq1luj20u90tz17b.jpg,无,无,2020-07-15 10:23,无,0,1,0
JbhAK1pjv,#肖战[超话]#  @X玖少年团肖战DAYTOY 吹啊吹不毁我纯净花园  任风吹 任它乱毁不灭是我尽头的展望 你看我在勇敢地微笑你看我在勇敢地去挥手啊 我会变成巨人 踏着力气  踩着梦🎐 #向全世界安利肖战#   20151217 燃少.第七期[野子]录制#肖战# focus#百闻不如一见是肖战# xz ODE1005的秒拍视频                                 ,,无,无,无,2020-07-15 10:05,肖战超话,119,14,206
JbgpJCOJn,我在#森林驿站# 为『关注长江江豚和Ta的伙伴们』捐助了5颗爱心！和#熊猫守护者#一起刷微博，攒能量，收获爱心，共同助力野生动物的生态系统保护，实现区域内人与野生动物的和谐共存吧！熊猫守护者  原图 ,,http://wx3.sinaimg.cn/large/87629168ly1ggrabdrknej20ge0lutaw.jpg,无,无,2020-07-15 07:05,无,0,0,0
JbcSADgbd,晚安我的肖先生✨@X玖少年团肖战DAYTOY  ,,无,无,无,2020-07-14 22:05,无,0,0,0
JbcLUpili,"人生的路很长！人生要遇到的困难也很多！人生道路上的""绊脚石""更是多的防不胜防…所以-别丧！有什么大不了的！都会好的!保持清醒，无愧于心，勇往直前！  [组图共3张] 原图 ",,"http://ww2.sinaimg.cn/large/87629168ly1ggqu4r5tp2j20rs1kd49i.jpg,http://ww1.sinaimg.cn/large/87629168ly1ggqu4qnphnj20rs0r8wjk.jpg,http://ww2.sinaimg.cn/large/87629168ly1ggqu4rpp9rj20rs0rsjrx.jpg",无,无,2020-07-14 21:48,无,1,0,0
JbcJtnTSh,#肖战工作室致歉信# 你是什么样的人 你将看到什么样的世界。本人从肖战那里只学到了正能量的去生活，温柔对待身边每一个人！平和对待身边每一件事！也从未对未知全貌的人和事去诋毁和谩骂！以后本人也愿意自查自省，有则改之无则加勉！继续遵循工作室的倡议与引导约束自我，共同营造风清气正的网络环境。                                 ,,无,无,无,2020-07-14 21:42,无,21,1,1
Jb91f18HI,难受…就 一言难尽😔FQ文化啊  ,,无,无,无,2020-07-14 12:15,无,0,0,1
Jb8av5wO3,🔆  ,,无,无,无,2020-07-14 10:05,无,0,0,0
Jb8aonzJs,"#肖战[超话]#  @X玖少年团肖战DAYTOY 🍬小女子不才, 没能将#肖战# 从屏幕里抠出来[兔子]下面请接收小赞的超甜情话#肖战我喜欢你# #百闻不如一见是肖战# xz Nana_1005的微博视频  ",,无,"http://f.video.weibocdn.com/NO2Nj7iwlx07EPfflumA010412007DTi0E010.mp4?label=mp4_hd&template=480x852.24.0&trans_finger=7c347e6ee1691b93dc7e5726f4ef34b3&Expires=1615535618&ssig=3edgqbpDWD&KID=unistore,video",无,2020-07-14 10:05,肖战超话,150,12,209
Jb7p0dDsF,#暑期嘉年华#我已为顾魏投出一票，一起来为精彩角色打call吧！！！最爱角色  ,,无,无,无,2020-07-14 08:08,势力榜,0,0,0
Jb7oYtnar,#暑期嘉年华#我已为唐三投出一票，一起来为精彩角色打call吧！！！最爱角色  ,,无,无,无,2020-07-14 08:08,势力榜,0,0,0
Jb7oVffCb,#暑期嘉年华#我已为疾冲投出一票，一起来为精彩角色打call吧！！！最爱角色  ,,无,无,无,2020-07-14 08:08,势力榜,0,0,0
Jb3s6ES4G,晚安肖先生✨@X玖少年团肖战DAYTOY  ,,无,无,无,2020-07-13 22:05,无,0,0,0
Jb34vpcnu,#暑期嘉年华#我已为唐三投出一票，一起来为精彩角色打call吧！！！最爱角色  ,,无,无,无,2020-07-13 21:07,势力榜,0,0,0
Jb34t54io,#暑期嘉年华#我已为顾魏投出一票，一起来为精彩角色打call吧！！！最爱角色  ,,无,无,无,2020-07-13 21:07,势力榜,0,0,0
JaYK4rwvV,☁️☁️☁️  ,,无,无,无,2020-07-13 10:05,无,0,0,0
JaYJLufP4,#肖战[超话]# @X玖少年团肖战DAYTOY 2018·12·01的#肖战# ❤️不说再见-肖战focus#肖战我喜欢你# 遇见你开始眉眼弯弯 星河皆你春风十里不如你 梦里梦外都是你.不说再见 一直都在#百闻不如一见是肖战# 181201 不说再见 肖战focus  ,,无,"https://api.youku.com/videos/player/file?data=WcEl1o6uadzBOVFF5T1RnMU5nPT18MHwxfDEwMDUwfDAO0O0O&Expires=1615535628&ssig=TH5szDsr2f&KID=unistore,video",无,2020-07-13 10:05,肖战超话,45,13,138
JaU1OfjS0,"看你们都在🍋而我在""欣慰""…妈粉坐实  ",,无,无,无,2020-07-12 22:05,无,0,0,0
JaU1xalej,晚安肖先生✨@X玖少年团肖战DAYTOY  ,,无,无,无,2020-07-12 22:05,无,0,0,2
JaTZC5yCh,新成员已全部就位  原图 ,,http://wx4.sinaimg.cn/large/87629168ly1ggoj4h7hdkj22io1w0hdu.jpg,无,无,2020-07-12 22:00,无,0,0,4
JaPjlF2qh,{\__/}( • - •)/つ🍑 要不要@X玖少年团肖战DAYTOY  ,,无,无,无,2020-07-12 10:05,无,1,0,0
JaO747MZW,暴雨还在持续⛈希望弟弟中考顺利🙏🏻  原图 ,,http://wx1.sinaimg.cn/large/87629168gy1ggntcq6o6wj20ku0ku107.jpg,无,无,2020-07-12 07:02,无,3,0,0
JaKBSflwY,#肖战[超话]##向全世界安利肖战# 来自@持續升溫·肖战 (38.6°c)の开箱📦关于#肖战# 的文字排版真的都非常棒👍🏻愿世间美好与你环环相扣@X玖少年团肖战DAYTOY #百闻不如一见是肖战# xz Nana_1005的微博视频  ,,无,"http://f.video.weibocdn.com/sRKiRCqKlx07ELg9aUUM01041201TvrJ0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1615535629&ssig=vg6U78AD8Z&KID=unistore,video",无,2020-07-11 22:07,肖战超话,148,14,214
JaKB3a860,晚安肖先生✨@X玖少年团肖战DAYTOY  ,,无,无,无,2020-07-11 22:05,无,1,0,0
JaGjCBShn,#肖战# 你更中意 A战 还是 奶战？成年人当然是都要#肖战我喜欢你# 小朋友来做选择~  ,,无,无,无,2020-07-11 11:11,无,7,0,0
JaGfFlB2S,树洞🌳评论会开精选。仅供你们吐槽，不骂人最好在外面请继续谨言慎行！不要随便跟风造谣传谣！  原图 ,,http://wx4.sinaimg.cn/large/87629168gy1ggmukzfufuj20qy0wcdjs.jpg,无,无,2020-07-11 11:01,无,1,0,15
JaFSZ6KlY,#肖战[超话]# @X玖少年团肖战DAYTOY #肖战# 肖先生🍑周末愉快啊[微风]今天的你也要顺顺利利啊每天都在感叹:还好有幸遇见你#肖战我喜欢你# 当逐天光  岁岁步步如愿以偿#百闻不如一见是肖战# 愿你归来仍是我们的少年 itsashou_的微博视频  ,,无,"http://f.video.weibocdn.com/Je8Zehsglx07BCR8NeNq01041200oVf20E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1615535630&ssig=AdYe4xIUjS&KID=unistore,video",无,2020-07-11 10:05,肖战超话,69,7,171
JaF4orTN0,#暑期嘉年华#我已为唐三投出一票，一起来为精彩角色打call吧！！！最爱角色  ,,无,无,无,2020-07-11 08:00,势力榜,0,0,0
JaF4n0ZVr,#暑期嘉年华#我已为顾魏投出一票，一起来为精彩角色打call吧！！！最爱角色  ,,无,无,无,2020-07-11 08:00,势力榜,0,0,0
JaBGe7kCX,管好自己，好好生活。别一天天净你觉得你觉得！偶像存在的意义是引领你让你变成更好的自己！让你看着ta就心生欢喜，让你有进步且快乐！真的别想太多，很多事不是靠你想来的…开开心心！顺顺利利！Wanna  原图 ,,http://wx1.sinaimg.cn/large/87629168ly1ggmac7iqkxj20yi1nwqlx.jpg,无,无,2020-07-10 23:23,无,2,0,0
JaBaDgQiA,晚安肖先生✨@X玖少年团肖战DAYTOY  ,,无,无,无,2020-07-10 22:05,无,0,0,0
JaAC9rXPV,满天星手幅真的非常🉑布灵布灵 Nana_1005的微博视频  ,,无,"http://f.video.weibocdn.com/7nBPDpvYlx07EJzihq1y010412003oUu0E010.mp4?label=mp4_hd&template=480x852.24.0&trans_finger=7c347e6ee1691b93dc7e5726f4ef34b3&Expires=1615535641&ssig=torazQMrRa&KID=unistore,video",无,2020-07-10 20:40,无,2,0,17
JaxZECJGV,#微博视频号计划# 找到可以退出视频号的方法了点这里👉🏻微博客服中心👇🏻已提交反馈！等待成功  原图 ,,http://wx3.sinaimg.cn/large/87629168gy1gglu0l5dzbj20rs1jhn4l.jpg,无,无,2020-07-10 14:00,无,2,0,1
JaxEFhFQk,我在#森林驿站# 为『参与雨林修复，让小象有未来』捐助了5颗爱心！和#熊猫守护者#一起刷微博，攒能量，收获爱心，共同助力野生动物的生态系统保护，实现区域内人与野生动物的和谐共存吧！熊猫守护者  原图 ,,http://wx1.sinaimg.cn/large/87629168ly1gglsppy1hjj20ge0luabv.jpg,无,无,2020-07-10 13:08,无,0,0,1
JawssdJ6f,#肖战[超话]# @X玖少年团肖战DAYTOY 小小流萤，在树林里，在黑沉沉的暮色里你多么欢乐地展开你的翅膀你在欢乐中倾注了你的心你不是太阳，你不是月亮难道你的乐趣就少了几分你完成了你的生存，你点亮了你自己的灯你所有的都是你自己的，你对谁也不负债蒙恩你仅仅服从了 你内在的力量 你冲破了黑暗的束缚你微小  然而你并不渺小  因为宇宙间一切光芒 都是你的亲人。在墨黑的夜空点燃自己，为远方的你送去一丝光明那全部的幸福，都源自燃烧的我，暗夜中模糊的你                                          《萤火虫》——泰戈尔#肖战 萤火虫# xz #阿乐的早读刻# xz #肖战# xz#向全世界安利肖战# 新浪娱乐的微博视频                                 ,,无,无,无,2020-07-10 10:05,肖战超话,107,24,172
JarKfw2ZN,晚安肖先生✨@X玖少年团肖战DAYTOY  ,,无,无,无,2020-07-09 22:05,无,1,0,1
JarK5dyUj,#Top级别的明星校服造型# 是我们的肖学长啊@X玖少年团肖战DAYTOY #肖战我喜欢你# 晓月风「肖」肃 · 君子「战」如竹 #肖战#  [组图共9张] 原图 ,,"http://ww1.sinaimg.cn/large/87629168ly1ggl27yzbhij221v35styl.jpg,http://ww3.sinaimg.cn/large/87629168ly1ggl27ylov4j20jd0u0wi1.jpg,http://ww3.sinaimg.cn/large/87629168ly1ggl28b39qqj20qo11kgo8.jpg,http://ww3.sinaimg.cn/large/87629168ly1ggl288e0vqj238q4v4b2j.jpg,http://ww1.sinaimg.cn/large/87629168ly1ggl23r1vdpj21iq2a4awb.jpg,http://ww1.sinaimg.cn/large/87629168ly1ggl28aouzcj20qo117go8.jpg,http://ww4.sinaimg.cn/large/87629168ly1ggl23qczmlj20k10u00v4.jpg,http://ww4.sinaimg.cn/large/87629168ly1ggl28a5h9hj20qo122af0.jpg,http://ww4.sinaimg.cn/large/87629168ly1ggl28btw3jj20fx0scac9.jpg",无,无,2020-07-09 22:05,肖战超话,1,0,1
JarjEbGLn,"#江苏明年正式使用全国卷# [加油][加油]再见了 让人""捉摸不透""的语文作文🗞再见了 没有选择题的数学考卷📐再见了 一米六的英语考卷📝#再见江苏卷# 👋🏻  ",,无,无,无,2020-07-09 21:00,无,5,1,1
Jan1MmXDn,#肖战[超话]# @X玖少年团肖战DAYTOY 肖总早[兔子]#肖战# 是露着额头的霸道总裁啊#肖战我喜欢你# xz #百闻不如一见是肖战# 商业战真的非常可赞时不吃的微博视频  ,,无,"http://f.video.weibocdn.com/000Fh0eJgx07EA02Ru1901041200uN5B0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1615535644&ssig=QNlMptoSJG&KID=unistore,video",无,2020-07-09 10:05,肖战超话,50,12,143
JaijCqLZS,晚安肖先生✨@X玖少年团肖战DAYTOY  ,,无,无,无,2020-07-08 22:05,无,1,0,0
JafUyCAhL,#肖战# @X玖少年团肖战DAYTOY 晓月风「肖」肃   君子「战」如竹🎋当梦想的光芒投射现实  启明星撕破黑夜 你的轮廓渐渐清明  也许是从混沌中一路走来跌跌撞撞  但最终踏散阴霾 紧拥光芒 有幸遇见你#肖战我喜欢你# xz 飞舞妖娆·肖战的微博视频  ,,无,无,无,2020-07-08 15:58,饭制视频 · 视频社区,2,0,0
Jafgbh6CL,整理了一波微博好友…怕会有误删先致歉dbq  ,,无,无,无,2020-07-08 14:18,无,1,0,3
JaeAn8Emx,我在#森林驿站# 为『给丹顶鹤宝宝一个家』捐助了5颗爱心！和#熊猫守护者#一起刷微博，攒能量，收获爱心，共同助力野生动物的生态系统保护，实现区域内人与野生动物的和谐共存吧！熊猫守护者  原图 ,,http://wx4.sinaimg.cn/large/87629168ly1ggjgj0fv6nj20ge0lu0ud.jpg,无,无,2020-07-08 12:35,无,0,0,0
JadBpgnQZ,  ,,无,无,无,2020-07-08 10:05,无,0,0,0
JadBhfGIT,#肖战[超话]# @X玖少年团肖战DAYTOY 最美好的回忆就是 — 能在那个夏天跟大家相遇…能在这个夏天跟大家相见！#肖战# 有幸遇见你[心]#向全世界安利肖战#  xz #百闻不如一见是肖战# #肖战我喜欢你# Worldlyideal_肖战的微博视频  ,,无,"http://f.video.weibocdn.com/jXlj5NGRlx07EoVuKqV201041200M0C30E010.mp4?label=mp4_hd&template=480x852.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1615535655&ssig=XJhwjmJFfG&KID=unistore,video",无,2020-07-08 10:05,肖战超话,81,11,166
Ja8TcBnGH,铭记历史，缅怀先烈！勿忘国殇，吾辈自强！高考顺利，金榜题名！风调雨顺，国泰民安！  [组图共4张] 原图 ,,"http://ww2.sinaimg.cn/large/87629168gy1ggircl0ecvj20go0go76z.jpg,http://ww3.sinaimg.cn/large/87629168gy1ggircnwq7zj20m80m8mz2.jpg,http://ww3.sinaimg.cn/large/87629168gy1ggircnbg4vj20m80m8whb.jpg,http://ww4.sinaimg.cn/large/87629168gy1ggircluy8uj20u01hcqkx.jpg",无,无,2020-07-07 22:05,无,0,0,1
Ja8Sdog2I,我在#森林驿站#帮助了雪豹，掉落一块拼图碎片，据说集齐有奖励呦。#熊猫守护者#们，快加入驿站一起玩吧！熊猫守护者  原图 ,,http://wx2.sinaimg.cn/large/654f448ely1g3zopuew3sj20en0cbt9l.jpg,无,无,2020-07-07 22:03,熊猫守护者,0,0,1
Ja8NLsy7Q,#肖战红粉# 本肖战红粉在哭着看[喜羊羊与灰太狼]呜呜呜太好哭了全国美帅代表的微博视频  ,,无,"http://f.video.weibocdn.com/004mdwjrgx07EECyvEq3010412016W310E010.mp4?label=mp4_hd&template=480x852.24.0&trans_finger=7c347e6ee1691b93dc7e5726f4ef34b3&Expires=1615535655&ssig=84kDQjyzA%2F&KID=unistore,video",无,2020-07-07 21:52,无,2,0,0
Ja4DiDnvp,#老兵顶好##一起守护老兵记忆#我在“老兵记忆采集计划”项目捐款成功！希望我小小的力量和@Promise-Lywz 一起，在大大的世界里温暖更多人。@关爱抗战老兵公益基金 老兵记忆采集计划  ,,无,无,无,2020-07-07 11:15,微公益,0,0,0
Ja4b73RpN,铭记历史，吾辈自强。  ,,无,无,无,2020-07-07 10:05,无,0,0,0
J9ZMMC5Jd,和@肖战全球后援会 一道成为传递爱与快乐的使者！ http://t.cn/A6yqf0Ka  ,,无,无,无,2020-07-06 22:54,无,0,0,0
J9ZMFBIZp,#免费午餐#与爱同路，让爱回家。我在“免费午餐”项目捐款成功！愿我和@肖战影音会官微 一起放大爱的力量！@免费午餐 免费午餐  ,,无,无,无,2020-07-06 22:54,微公益,0,0,0
J9ZsRd8no,高考加油[加油]晚安肖先生@X玖少年团肖战DAYTOY  原图 ,,http://wx4.sinaimg.cn/large/87629168gy1gghlrt8eryj20qo0xbtgv.jpg,无,无,2020-07-06 22:05,无,0,0,0
J9YXtmH5K,#肖战# xz #肖战粉丝请肖战看风景# 随手渣拍🙈乡下抬头就可以看见广阔の天空☁蓝天白云下 夕阳余晖中…想着你 心 随着风悸动@X玖少年团肖战DAYTOY  希望你可以抛掉所有不开心的烦恼…平安顺遂！顺顺利利！万事胜意!  [组图共6张] 原图 ,,"http://ww4.sinaimg.cn/large/87629168gy1gghj2i69j3j22io1s4hdt.jpg,http://ww1.sinaimg.cn/large/87629168gy1gghj2gzmcgj22io1obkjl.jpg,http://ww3.sinaimg.cn/large/87629168gy1gghj2jim0kj22io1w0hdt.jpg,http://ww4.sinaimg.cn/large/87629168gy1gghj2cy2m3j21w02iob29.jpg,http://ww2.sinaimg.cn/large/87629168gy1gghj2eh39aj22io10hkjl.jpg,http://ww3.sinaimg.cn/large/87629168gy1gghj2ymxqsj219817xndi.jpg",无,无,2020-07-06 20:48,无,3,0,22
J9UOrgzSh,"#肖战[超话]# @X玖少年团肖战DAYTOY [微风]美好的一周从""纯粹""开始#肖战我喜欢你# #百闻不如一见是肖战# xz #向全世界安利肖战# 很纯粹的喜欢战哥的一切 Nana_1005的微博视频  ",,无,"http://f.video.weibocdn.com/nKRhOx3nlx07ECuNkhe8010412006zTB0E010.mp4?label=mp4_hd&template=480x852.24.0&trans_finger=7c347e6ee1691b93dc7e5726f4ef34b3&Expires=1615535668&ssig=XS0dTO0I8v&KID=unistore,video",无,2020-07-06 10:15,肖战超话,311,26,191
J9UKFaA08,？？？？  ,,无,无,无,2020-07-06 10:06,无,0,0,0
J9Qos06fE,280张🤩又够整理到凌晨的了🙌🏻  原图 ,,http://wx2.sinaimg.cn/large/87629168gy1ggggqmoivfj22io1w07wi.jpg,无,无,2020-07-05 23:00,无,5,1,17
J9Q87jNxN,今晚太忙错过卡点了  ,,无,无,无,2020-07-05 22:20,无,1,0,0
J9LjMqz8Q,#肖战[超话]# @X玖少年团肖战DAYTOY 我想写一首歌唱给你 希望如你般美丽如许唱出我们的甜蜜🍑#百闻不如一见是肖战#  你一定要顺顺利利[给你小心心]#向全世界安利肖战#  #肖战我喜欢你# AutumnSplendor·肖战的微博视频  ,,无,"http://f.video.weibocdn.com/002iCXqUgx07BNtKGBSo010412014R7r0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1615535668&ssig=MKYf5p5La5&KID=unistore,video",无,2020-07-05 10:05,肖战超话,115,13,181
J9IJMcl9a,终于整理完1/3了先这样吧…熬不住了  原图 ,,http://wx3.sinaimg.cn/large/87629168gy1ggfjxc8pfoj22io1w0x6p.jpg,无,无,2020-07-05 03:30,无,5,0,1
J9GBy2kpz,晚安肖先生✨@X玖少年团肖战DAYTOY  ,,无,无,无,2020-07-04 22:05,无,0,0,0
J9BZMhZbQ,睡觉梦到自己积分掉到了600…哇的一下哭出声…醒了赶紧起来看积分！还好还好都是梦典型的日有所思夜有所梦  原图 ,,http://wx2.sinaimg.cn/large/87629168gy1ggeq44e0njj20yi0x2gqv.jpg,无,无,2020-07-04 10:21,无,0,0,10
J9BToFlLv,#肖战[超话]# @X玖少年团肖战DAYTOY 周末愉快[微风]来听听他们说#肖战# 你是我岁月长河里最美好的存在#肖战高清花絮# xz #肖战顺顺利利# #肖战我喜欢你# xz 凭君语的微博视频  ,,无,无,无,2020-07-04 10:05,肖战超话,38,7,118
J9AsLEHJr,我在#森林驿站# 为『关注长江江豚和Ta的伙伴们』捐助了5颗爱心！和#熊猫守护者#一起刷微博，攒能量，收获爱心，共同助力野生动物的生态系统保护，实现区域内人与野生动物的和谐共存吧！熊猫守护者  原图 ,,http://wx4.sinaimg.cn/large/87629168ly1ggeje8y8isj20ge0ludi1.jpg,无,无,2020-07-04 06:26,无,0,0,0
J9xKKpWHt,"阳光信用互动游戏艾特到的参不参与信用分都涨涨涨（标题我私自改了）2020年问卷调查终极版！！！接@肖兔子的坚果姑凉 ＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝1.百事可乐or可口可乐：都不能喝2.啤酒or鸡尾酒：都不能喝3.你的生日：09254.喜欢和什么类型同性当朋友？ 三观合适5.果汁or奶茶：都可6.异性朋友个位数or两位数: 两位数7.认为谈恋爱 互补or相近：互补8.小🐧还是绿方块：？？？老年人不懂9.主动or被动：被动10.必不可少的护肤品：无11.最喜欢的花：没有特别喜欢的[轻微花粉过敏]12.米饭or面：都可13.甜or咸：都爱14.爱哭吗：非常[有点泪失禁…]15.发朋友圈p图吗：狠P16.想回到几岁： 1417.喜欢的男生(女生）类型：三观周正 爱国 爱我18.希望(未来)男(女)朋友以什么方式对你： 互相尊重彼此的习惯or爱好，相濡以沫。19.怕黑吗：不怕20.列表有特别提示吗：有21.有没有想却没实现的愿望：有22.爱吃醋吗：只爱吃同性好有的醋23.有每天固定的人聊天吗：有24.喜好电影类型：自己喜欢的就都有意义25.爱玩游戏吗：菜且爱玩儿26.看动漫吗：偶尔偶尔27.和别人有误会怎么办：看真误会""假""误会28.喜欢小孩子吗：非常喜欢29.会烹饪吗：会！且擅长！30.你是不是一个值得信赖的人：是31.消息界面有几个异性：不多32.喜欢主动找别人聊天吗？ 私聊一般有事说事，很少没事先去Q别人聊天…33.肯德基or麦当劳：都可以34.相信一见钟情吗：相信35.你是一个怀旧的人吗：是36.有喜欢收集的物品吗：有，不固定…间接性的37.相信星座吗：信38.生气前预兆是什么：没有预兆…直接气39.你喜欢的人不喜欢你怎么办：不知道，没试过40.有耳洞吗：有41.有喜欢的人吗：有42.@  你的人和你关系怎么样 ？ ""不怎么样""期待有机会见面~深入了解43.睡相好吗：非常好44.今天天气怎么样：阵雨🌦️45.害怕距离吗？看跟谁46.你认为什么对于你重要：都很重要又都""不重要""47.点你的人性格怎么样：还没好好了解的妹妹48.爱情or友情：都很重要！我能力一碗水端平49.面包or爱情：面包50.问卷问题多吗：还好一、点10个人二、不许不点！不点必挂科必单身必变穷![不会](从我这条开始上面一 二两条作废！写不写都可！可以拒绝，可以无视)点的人想写的话自愿继续下一轮@夜澜DAYTOY @来份火锅涮牛肉 @锺意战哥 @蜡笔欣崽 @凯狮饲养员 @唐杰杰唐 @骑着兔子的坚果 @Nana_1005 @是词呐 @hXIW-Sean  （排名不分先后）这就是艾特我的人原名单👆🏻省的你们写两份，顺便一起写了吧                                 ",,无,无,无,2020-07-03 23:33,无,0,0,3
J9xbcEw4G,晚安肖先生✨@X玖少年团肖战DAYTOY  ,,无,无,无,2020-07-03 22:05,无,0,0,0
J9v0ssQVx,希望我爱的人，爱我的人和肖战都可以健健康康，顺顺利利，万事胜意国泰民安 你有什么愿望吗?  ,,无,无,无,2020-07-03 16:33,无,2,0,0
J9uKW4NDB,为什么看不到新增粉丝？@微博会员 @微博客服  ,,无,无,无,2020-07-03 15:55,无,0,0,1
J9st5AIjr,我为#肖战[超话]#贡献66影响力，超话目前在明星超话榜No.1！戳这里→http://t.cn/RrKeREG ~跟我一起打榜应援爱豆抢占封面吧~  ,,无,无,无,2020-07-03 10:05,超话,0,0,0
J9ssTeNqI,#肖战[超话]# @X玖少年团肖战DAYTOY 压力大不大肖肖都要好好吃饭哦[抱抱]战哥一点都不胖！健康最重要哦~[加油]#肖战我喜欢你# xz #肖战高清花絮# 顺顺利利 Nana_1005的微博视频  ,,无,"http://f.video.weibocdn.com/wlX5aSAvlx07ExHr8j6o010412002zBf0E010.mp4?label=mp4_hd&template=480x852.24.0&trans_finger=7c347e6ee1691b93dc7e5726f4ef34b3&Expires=1615535680&ssig=KGBeUgK3FP&KID=unistore,video",无,2020-07-03 10:05,肖战超话,125,17,197
J9nKyBw6p,晚安肖先生✨@X玖少年团肖战DAYTOY  ,,无,无,无,2020-07-02 22:05,无,0,0,0
J9mXeBKMN,我在#森林驿站#帮助了雪豹，掉落一块拼图碎片，据说集齐有奖励呦。#熊猫守护者#们，快加入驿站一起玩吧！熊猫守护者  原图 ,,http://wx4.sinaimg.cn/large/654f448ely1g3zopuytl0j20cb0enjtr.jpg,无,无,2020-07-02 20:03,熊猫守护者,0,0,0
J9j2pA5Yn,@X玖少年团肖战DAYTOY   ,,无,无,无,2020-07-02 10:05,无,0,0,0
J9j2kx7jE,#星座运势# 我真的真的真的当真了哦@同道大叔 一顺百顺千顺万顺月月都顺🙏🏻天秤座♎冲鸭[加油]@X玖少年团肖战DAYTOY 否极泰来！一定要顺顺利利#肖战顺顺利利#  [组图共3张] 原图 ,,"http://ww3.sinaimg.cn/large/87629168gy1ggce9y955sj20yi1hvh4z.jpg,http://ww3.sinaimg.cn/large/87629168gy1ggce9xmycmj20yi1jsdwp.jpg,http://ww3.sinaimg.cn/large/87629168gy1ggce9x1ctoj20yi1jzk4v.jpg",无,无,2020-07-02 10:05,无,1,0,0
J9ekg9vbE,晚安肖先生✨@X玖少年团肖战DAYTOY  ,,无,无,无,2020-07-01 22:05,温婉居家のiPhone客户端,0,0,0
