微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
Jx74KoVFI,#肖战说话时没声音#啥也别说了！太帅了！还有啊，肖战的腿怎么又长了！哥你教我怎么把腿变长！！  [组图共9张] 原图 ,,"http://ww2.sinaimg.cn/large/006QMTzMly1gldetcin2yg30ha0ha4r5.gif,http://ww2.sinaimg.cn/large/006QMTzMly1gldetgl6s4g30qk0l9u13.gif,http://ww2.sinaimg.cn/large/006QMTzMly1gldethdet4j30w01kwe3v.jpg,http://ww3.sinaimg.cn/large/006QMTzMly1gldetl6oo2j34162oskjq.jpg,http://ww2.sinaimg.cn/large/006QMTzMly1gldeto853xj31dg2284qr.jpg,http://ww2.sinaimg.cn/large/006QMTzMly1gldetotp6sj30u0190q7e.jpg,http://ww2.sinaimg.cn/large/006QMTzMly1gldetp35u8j318z0u0772.jpg,http://ww4.sinaimg.cn/large/006QMTzMly1gldetpj320j318z0u0ad4.jpg,http://ww4.sinaimg.cn/large/006QMTzMly1gldetq9nxej319z1wze81.jpg",无,True,无,无,2020-12-05 23:45,nova7Pro你在焦点在,1,0,0
Jx73E9xfs,"转发理由:可恶，又被肖战这个男人戳到心❤️ 了  
原始用户: 吃火锅子
转发内容: 我靠！群友大发现！是爱心的！！呜呜呜太可爱了  原图 ",,无,http://wx1.sinaimg.cn/large/0073n3Gggy1gldecf6li4j30u01t0n02.jpg,False,无,无,2020-12-05 23:42,nova7Pro你在焦点在,0,0,0
Jx6ZZtJxL,#肖战说话时没声音#我不知道说话为啥没声音，但我知道肖战是真的帅！！！！被老公帅哭了T﹏T，刚出场的时候，我都脸红了  [组图共6张] 原图 ,,"http://ww1.sinaimg.cn/large/006QMTzMly1gldehv1fj1j31dg2284qr.jpg,http://ww3.sinaimg.cn/large/006QMTzMly1gldehvumnsj30w01kwe3v.jpg,http://ww2.sinaimg.cn/large/006QMTzMly1gldehw6x1gj30u0190q7e.jpg,http://ww4.sinaimg.cn/large/006QMTzMly1gldei1dsb8g30qk0l9u13.gif,http://ww3.sinaimg.cn/large/006QMTzMly1gldei1s27sj318z0u0ad4.jpg,http://ww4.sinaimg.cn/large/006QMTzMly1gldei274nkj318z0u0772.jpg",无,True,无,无,2020-12-05 23:33,nova7Pro你在焦点在,0,0,0
Jx6YvkplP,"转发理由:我正愁没壁纸呢！！！！！我疯狂龇牙嘎嘎笑  
原始用户: 老坛酸辣仙
转发内容: 帅绝了  原图 ",,无,http://wx2.sinaimg.cn/large/9bbfb6fdly1glde1kq0e6j22aw43c4r4.jpg,False,无,无,2020-12-05 23:30,nova7Pro你在焦点在,0,0,0
Jx6Y2jBBA,"转发理由:啊，这个意思啊！  
原始用户: 寂星Kepler
转发内容: 是这个意思吧@X玖少年团肖战DAYTOY ？  [组图共2张] 原图 ",,无,"http://ww4.sinaimg.cn/large/007XxffZly1glddtq8y8wj318y0u0qil.jpg,http://ww2.sinaimg.cn/large/007XxffZly1glddxn2dejj30og0ogds5.jpg",False,无,无,2020-12-05 23:28,nova7Pro你在焦点在,0,0,0
Jx6XK1BwB,"转发理由:腿怎么能这么长啊！！！！！哥，教我怎么变腿长  
转发内容: 抱歉，由于作者设置，你暂时没有这条微博的查看权限哦。查看帮助：http://t.cn/RfdBJrG  ",,无,无,False,无,无,2020-12-05 23:28,nova7Pro你在焦点在,0,0,0
Jx6T77inj,"转发理由:我喜欢的肖战，本就在闪闪发光啊  
原始用户: nuIlity
转发内容: 这个似曾相识的运镜  真的来感觉了！#肖战#  [组图共2张] 原图 ",,无,"http://ww3.sinaimg.cn/large/0078dIkuly1glddslmqq4g30km0dt7ww.gif,http://ww1.sinaimg.cn/large/0078dIkuly1glddsqbcz9g30nc0d5qvf.gif",False,无,无,2020-12-05 23:16,nova7Pro你在焦点在,0,0,0
Jx6QBEdiF,"转发理由:这腿！啊！这腿！啊！这腿！  
原始用户: 宇宙边缘星
转发内容: #肖战#  [组图共4张] 原图 ",,无,"http://ww2.sinaimg.cn/large/0078ljQrly1glddja0z46j30w01kwqv5.jpg,http://ww2.sinaimg.cn/large/0078ljQrly1glddjfzo21j30w01kwx6p.jpg,http://ww3.sinaimg.cn/large/0078ljQrly1glddjk5buvj313a13ae81.jpg,http://ww4.sinaimg.cn/large/0078ljQrly1glddjo8kfmj313a13ahdt.jpg",False,无,无,2020-12-05 23:10,nova7Pro你在焦点在,0,0,0
Jx6Qlo6kP,"转发理由:芳心纵火犯！！！！  
原始用户: 老坛酸辣仙
转发内容: 这个挑眉真的把我帅无了 #肖战 演员请就位决赛#  原图 ",,无,http://wx3.sinaimg.cn/large/9bbfb6fdly1glddmbvq8kg20qk0l9u13.gif,False,无,无,2020-12-05 23:09,nova7Pro你在焦点在,0,0,0
Jx6QapXma,"转发理由:前面是导师还是谁还在拍帅哥  
原始用户: 学好解剖的SK
转发内容: #肖战 演员请就位决赛# 采访 🈶️ #肖战说话时没声音# #肖战版用尽我的一切奔向你# 肖战：特别开心来到这，自己作为新人演员，这条路上还有很长的路要走，用尽一切勇气和力量奔向自己想要去的地方 也把这首歌送给所有在路上奔跑的人@X玖少年团肖战DAYTOY  学好解剖的SK的微博视频  ",,无,无,False,无,无,2020-12-05 23:09,nova7Pro你在焦点在,0,0,0
Jx6PLiYUa,"转发理由:姐太给力啦！！  
原始用户: 学好解剖的SK
转发内容: #肖战 演员请就位决赛# 采访 🈶️ #肖战说话时没声音# #肖战版用尽我的一切奔向你# 肖战：特别开心来到这，自己作为新人演员，这条路上还有很长的路要走，用尽一切勇气和力量奔向自己想要去的地方 也把这首歌送给所有在路上奔跑的人@X玖少年团肖战DAYTOY  学好解剖的SK的微博视频  ",,无,无,False,无,无,2020-12-05 23:08,nova7Pro你在焦点在,0,0,0
Jx6NH6CVt,"转发理由:姐，你给力啊  
原始用户: 星闻揭秘
转发内容: #肖战 演员请就位决赛#发言cut（加声音版）直播没声音，添加上了现场版的视频音轨新人演员肖战好棒@X玖少年团肖战DAYTOY #肖战说话时没声音# #星闻揭秘[超话]# 星闻揭秘的微博视频  ",,无,无,False,无,无,2020-12-05 23:03,nova7Pro你在焦点在,0,0,0
Jx6NwuqRX,"转发理由:一定会去到你想去的地方的！！！@X玖少年团肖战DAYTOY   
原始用户: 羡爱丨肖战
转发内容: 加油୧(๑•̀⌄•́๑)૭一定能去到你想去的地方🥰 微博视频  ",,无,无,False,无,无,2020-12-05 23:02,nova7Pro你在焦点在,0,0,0
Jx6MR6g3S,#肖战说话时没声音#虾们看帅哥冷静一下帅死我了帅死我了帅死我了！！！！！  [组图共3张] 原图 ,,"http://ww1.sinaimg.cn/large/006QMTzMly1glddk05cxwj30u0190q7e.jpg,http://ww3.sinaimg.cn/large/006QMTzMly1glddk0kfv4j318z0u0772.jpg,http://ww2.sinaimg.cn/large/006QMTzMly1glddk0swfsj318z0u0ad4.jpg",无,True,无,无,2020-12-05 23:01,nova7Pro你在焦点在,0,0,0
Jx6H8vK2n,"转发理由:  
原始用户: 腾讯视频VIP
转发内容: #演员请就位##演员请就位2终极盛典# @X玖少年团肖战DAYTOY  温暖演唱《用尽我的一切奔向你》肖战惊喜现身演唱《用尽我的一切奔向你》  ",,无,无,False,无,无,2020-12-05 22:47,nova7Pro你在焦点在,0,0,0
Jx6cS9r3w,"转发理由:【你们看演员请就位时选择什么 】，我投给了“饮料就喝 百事可乐”这个选项，你也快来表态吧~  
原始用户: 顾先生的小酒窝
转发内容: 你们看演员请就位时选择什么 你们看演员请就位时选择什么  ",,无,无,False,无,无,2020-12-05 21:32,nova7Pro你在焦点在,0,0,0
Jx6cDDlYD,"转发理由:【双十二唯品会买买买】，我投给了“在唯品会买过衣服@唯品会”这个选项，你也快来表态吧~  
转发内容: 抱歉，由于作者设置，你暂时没有这条微博的查看权限哦。查看帮助：http://t.cn/RfdBWwP  ",,无,无,False,无,无,2020-12-05 21:32,nova7Pro你在焦点在,0,0,0
Jx5ZL05ge,"转发理由:期待肖战啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊我好想念他！  
原始用户: 腾讯微视
转发内容: #肖战加盟演员请就位决赛##演员请就位决赛节目单# @X玖少年团肖战DAYTOY 加盟《演员请就位》总决赛，将作为嘉宾表演《用尽我的一切奔向你》  #肖战 演员请就位决赛#  原图 ",,无,http://wx3.sinaimg.cn/large/0074uiesgy1glda0ex1rvj30ke0yuaf5.jpg,False,无,无,2020-12-05 21:00,nova7Pro你在焦点在,0,0,0
Jx5OhnSNb,"转发理由:#肖战# #肖战 演员请就位决赛#   
原始用户: 西莫DAYTOY
转发内容: #肖战 演员请就位决赛#肖战《尚好的青春》3遍彩排➕现场我真的好喜欢听肖战唱歌啊 MorningGlory_肖战资源博的微博视频  ",,无,无,False,无,无,2020-12-05 20:32,nova7Pro你在焦点在,0,0,0
Jx5Ft28HM,"转发理由:这是什么好东西啊！！！！！  
原始用户: 羡爱丨肖战
转发内容: #肖战[超话]# ·#肖战东方卫视跨年# 肖战 ——《余年》双机位小破站：http://t.cn/AisZ9x5g———————— 羡爱丨肖战的微博视频  ",,无,无,False,无,无,2020-12-05 20:10,nova7Pro你在焦点在,0,0,0
Jx53d9pJ8,#苏战[超话]#草率了[doge]没有做好准备就点进了这个超话  [组图共2张] 原图 ,,"http://ww2.sinaimg.cn/large/006QMTzMly1gld5wfjg1rg30gl0ga1l4.gif,http://ww3.sinaimg.cn/large/006QMTzMly1gld5wfysobg302a02amxj.gif",无,True,无,无,2020-12-05 18:36,苏战超话,4,1,2
Jx4x4h1wx,"转发理由:那是！哼╯^╰  
原始用户: NAR·KISSOS1005丨肖战
转发内容: #肖战[超话]# 🖌️ #桃你欢心赞不绝口# 认真的小兔赞比缀好看啦😙😙😙@X玖少年团肖战DAYTOY  NARKISSOS1005·肖战的微博视频  ",,无,无,False,无,无,2020-12-05 17:16,nova7Pro你在焦点在,0,0,0
Jx49GEgHt,"转发理由:我怎么感觉像休闲时候的禁和野啊  
原始用户: 一只伊栀
转发内容: #肖战# ？？？这才是原版吧这么自然 一只伊栀的微博视频  ",,无,无,False,无,无,2020-12-05 16:19,nova7Pro你在焦点在,0,0,0
Jx3FZ8Z6R,"转发理由:转发微博  
原始用户: 哄红有话要说
转发内容: 看的本大头女孩笑中带泪了  [组图共4张] 原图 ",,无,"http://ww4.sinaimg.cn/large/005G1fsKly1glc60bq3vaj30yh1zq7i6.jpg,http://ww2.sinaimg.cn/large/005G1fsKly1glc60c498nj30yh1z4q52.jpg,http://ww2.sinaimg.cn/large/005G1fsKly1glc60clmnwj30yh1zgtjh.jpg,http://ww1.sinaimg.cn/large/005G1fsKly1glc60ehzm4j30gv0gvjv5.jpg",False,无,无,2020-12-05 15:06,nova7Pro你在焦点在,0,0,0
Jx3E0fGeq,"转发理由:转发微博  
原始用户: 腾讯视频VIP
转发内容: 【#VIP年末狂欢#盲抽签名照】 #关注V总有惊喜# 开仓放发货第一波！这一摞豪横吗！一人抽三张，会有你的宝贝吗！关注@腾讯视频VIP ，转评并艾特一位互关好友，随机抽送幸运鹅一人三张签名照！  抽奖详情  原图 ",,无,http://wx4.sinaimg.cn/large/be62608fgy1glcy23n28ij22c0340hdx.jpg,False,无,无,2020-12-05 15:01,nova7Pro你在焦点在,0,0,0
Jx1uO3fhb,#电视剧大赏#我已为@电视剧狼殿下  投出一票，和我一起选出2020年人气电视剧吧～人气剧集  ,,无,无,True,无,无,2020-12-05 09:33,势力榜,0,0,0
Jx1uKeSav,#电视剧大赏#我已为@X玖少年团肖战DAYTOY  投出一票，和我一起选出2020年人气男性角色吧～人气男性角色  ,,无,无,True,无,无,2020-12-05 09:32,势力榜,0,0,1
JwXsNsObJ,"转发理由:卧槽，好东西啊！！！！  
转发内容: 抱歉，由于作者设置，你暂时没有这条微博的查看权限哦。查看帮助：http://t.cn/RfdBWwP  ",,无,无,False,无,无,2020-12-04 23:17,nova7Pro你在焦点在,0,0,0
JwXrV5C5n,#肖战#我有一个哥哥啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊  [组图共9张] 原图 ,,"http://ww4.sinaimg.cn/large/006QMTzMly1glc8bo0b1ej31o02301ky.jpg,http://ww2.sinaimg.cn/large/006QMTzMly1glc8bp4qd4j30va0va1iy.jpg,http://ww1.sinaimg.cn/large/006QMTzMly1glc8bshsldj31o02yo1kz.jpg,http://ww2.sinaimg.cn/large/006QMTzMly1glc8bt3cbzj30t60sjdlr.jpg,http://ww4.sinaimg.cn/large/006QMTzMly1glc8btrxudj30u00u0799.jpg,http://ww3.sinaimg.cn/large/006QMTzMly1glc8bubsflj30u00u0tdi.jpg,http://ww2.sinaimg.cn/large/006QMTzMly1glc8buukckj30ku0ku0w6.jpg,http://ww4.sinaimg.cn/large/006QMTzMly1glc8bwj1zuj31ef0sdql3.jpg,http://ww4.sinaimg.cn/large/006QMTzMly1glc8bxs0qnj31jk1aatz3.jpg",无,True,无,无,2020-12-04 23:15,nova7Pro你在焦点在,9,0,0
JwVIIiL03,#肖战#帅哥一出来，就马上热搜安排，内🐟 ，你是有多怕啊  原图 ,,http://wx2.sinaimg.cn/large/006QMTzMly1glc0pj3mhhj30tz0tz423.jpg,无,True,无,无,2020-12-04 18:50,nova7Pro你在焦点在,0,0,0
JwSBq3HuP,#李佳航 等一手自己的瓜#这么说吧，只要张伟正常发挥，对方至少20年有期徒刑  ,,无,无,True,无,无,2020-12-04 10:54,nova7Pro你在焦点在,0,0,0
JwSxDpaUq,"转发理由:别那么死，动一动懂吗？@肖战工作室 比如时不时那啥一下  
原始用户: 小盒不吃糖
转发内容: 懂❓@肖战工作室   [组图共3张] 原图 ",,无,"http://ww2.sinaimg.cn/large/3bb22884gy1glbmhp3h8aj20iq0bg0uz.jpg,http://ww3.sinaimg.cn/large/3bb22884gy1glbmhq8hnxj20u00z3n2b.jpg,http://ww1.sinaimg.cn/large/3bb22884gy1glbmhric0dj20pe0x4tcv.jpg",False,无,无,2020-12-04 10:45,nova7Pro你在焦点在,0,0,0
JwSws9v6D,"转发理由:老公好臭屁哦  
原始用户: 反派水蜜桃
转发内容: 臭屁肖战 🈶#肖战看表情猜动画和电影#  反派水蜜桃的微博视频  ",,无,无,False,无,无,2020-12-04 10:42,nova7Pro你在焦点在,0,0,0
JwSvfFoex,"转发理由:就你机灵啊  
转发内容: 抱歉，由于作者设置，你暂时没有这条微博的查看权限哦。查看帮助：http://t.cn/RfdBJrG  ",,无,无,False,无,无,2020-12-04 10:39,nova7Pro你在焦点在,0,0,0
JwSoybJ14,"转发理由:嘿，我发现了什么好东西！！！！！！小室你出现的太好了！！！！  
原始用户: 肖战工作室
转发内容: #日常见肖战# 又到了游戏时间，果真难不倒机智的@X玖少年团肖战DAYTOY 🤔  肖战工作室的微博视频  ",,无,无,False,无,无,2020-12-04 10:23,nova7Pro你在焦点在,0,0,0
JwR2M3j0F,"转发理由:我和肖战的身高差确实是这样！  
原始用户: -廿冷SHIFEN-
转发内容: #我画的就是肖战# 来看我和肖战自拍肖战哥哥!@X玖少年团肖战DAYTOY  [组图共4张] 原图 ",,无,"http://ww3.sinaimg.cn/large/005UIglagy1glb27intfxj31s1334e83.jpg,http://ww2.sinaimg.cn/large/005UIglagy1glb27o1slxj31xd334hdv.jpg,http://ww4.sinaimg.cn/large/005UIglagy1glb27se1bbj343m334qvc.jpg,http://ww4.sinaimg.cn/large/005UIglagy1glb27wguvxj343m3344qw.jpg",False,无,无,2020-12-04 06:56,nova7Pro你在焦点在,0,0,0
JwR1kw9AI,#电视剧大赏#我已为@X玖少年团肖战DAYTOY 投出一票，和我一起来投票吧～人气男性角色  ,,无,无,True,无,无,2020-12-04 06:53,nova7Pro你在焦点在,0,0,0
JwR1jmpMT,#电视剧大赏#我已为@X玖少年团肖战DAYTOY  投出一票，和我一起选出2020年人气男性角色吧～人气男性角色  ,,无,无,True,无,无,2020-12-04 06:53,势力榜,0,0,0
JwR1gBcYD,#电视剧大赏#我已为@电视剧狼殿下 投出一票，和我一起来投票吧～人气剧集  ,,无,无,True,无,无,2020-12-04 06:52,nova7Pro你在焦点在,0,0,0
JwR1ex7H7,#电视剧大赏#我已为@电视剧狼殿下  投出一票，和我一起选出2020年人气电视剧吧～人气剧集  ,,无,无,True,无,无,2020-12-04 06:52,势力榜,0,0,0
JwNYrh0g9,#网剧棋魂[超话]#果然，比起恋爱剧，我更喜欢看像棋魂这种热血点的剧[憧憬]  原图 ,,http://wx1.sinaimg.cn/large/006QMTzMly1glb2idpb4rj30k00k00te.jpg,无,True,无,无,2020-12-03 23:07,网剧棋魂超话,12,0,0
JwJ4P02SO,"转发理由:转发微博  
原始用户: caihongtangswwrgv
转发内容: #肖战# xz #肖战疾冲# 这个视频不可以错过琴声飘出窗外，落在地上成为温柔的月光，百闻不如一见是肖战@X玖少年团肖战DAYTOY   肖战好帅 肖战我喜欢你时尚COSMO的微博视频  ",,无,无,False,无,无,2020-12-03 10:39,nova7Pro你在焦点在,0,0,0
JwHP7w4Qr,#电视剧大赏#我已为@X玖少年团肖战DAYTOY 投出一票，和我一起来投票吧～人气男性角色  ,,无,无,True,无,无,2020-12-03 07:28,nova7Pro你在焦点在,0,0,0
JwHP5t67G,#电视剧大赏#我已为@X玖少年团肖战DAYTOY  投出一票，和我一起选出2020年人气男性角色吧～人气男性角色  ,,无,无,True,无,无,2020-12-03 07:28,势力榜,0,0,0
JwECEDemv,#电视剧大赏#我已为@X玖少年团肖战DAYTOY 投出一票，和我一起来投票吧～人气男性角色  ,,无,无,True,无,无,2020-12-02 23:19,nova7Pro你在焦点在,0,0,0
JwEkm0oXa,"转发理由:两个漂亮姐姐啊！！！！  
原始用户: Penicillin·倪妮
转发内容: #倪妮[超话]# NO.13🎫 #cosmo时尚盛典# 20.12.02 甜度超标了@倪妮V 微博视频  ",,无,无,False,无,无,2020-12-02 22:34,nova7Pro你在焦点在,0,0,0
JwC7TtzYW,"转发理由:嗨！帅哥！  
原始用户: 肖洒的肖夫人
转发内容: 之前一个春晚视频的开头，对这个动图没啥印象了，好帅啊  #肖战#  原图 ",,无,http://wx2.sinaimg.cn/large/006UH7BZly1gl992mjznhg30hs0a0e83.gif,False,无,无,2020-12-02 16:58,nova7Pro你在焦点在,0,0,0
JwzUxlrxy,"转发理由:转发微博  
原始用户: ·松岛佳奈·
转发内容: #肖战# 跟肖师兄一起闯荡江湖啊  [组图共12张] 原图 ",,无,"http://ww3.sinaimg.cn/large/c1a1aa8cgy1gl7o8o8fdfg216j0u0qvp.gif,http://ww2.sinaimg.cn/large/c1a1aa8cgy1gl7om2sxrhj21hc0u0hdv.jpg,http://ww3.sinaimg.cn/large/c1a1aa8cgy1gl7olyzfifj21hc0u04qs.jpg,http://ww4.sinaimg.cn/large/c1a1aa8cgy1gl7olt4fhcj21hc0u01l0.jpg,http://ww4.sinaimg.cn/large/c1a1aa8cgy1gl7o87tztvj20sg1c01kx.jpg,http://ww4.sinaimg.cn/large/c1a1aa8cgy1gl7o86ia5bj20sg1c04qp.jpg,http://ww3.sinaimg.cn/large/c1a1aa8cgy1gl7o8gviyig20u00u0x77.gif,http://ww2.sinaimg.cn/large/c1a1aa8cgy1gl7olwjx5yj21hc0u0b2c.jpg,http://ww4.sinaimg.cn/large/c1a1aa8cgy1gl8l07dltlj21hc0u0e84.jpg,http://ww3.sinaimg.cn/large/c1a1aa8cgy1gl7olq69qjj21hc0u0u0x.jpg,http://ww3.sinaimg.cn/large/c1a1aa8cgy1gl7o858hn3j20sg1c04qp.jpg,http://ww2.sinaimg.cn/large/c1a1aa8cgy1gl7o895311j20sg1c04qp.jpg",False,无,无,2020-12-02 11:19,nova7Pro你在焦点在,0,0,0
JwzUf4zpj,"转发理由:口水流了下来@肖战工作室 想吃想吃  
原始用户: 小杨同志开心最最重要
转发内容: #肖战# 果然是对厨艺非常有自信的  [组图共4张] 原图 ",,无,"http://ww2.sinaimg.cn/large/006QEGM4ly1gl9b2pxipjj31hc0u04qp.jpg,http://ww2.sinaimg.cn/large/006QEGM4ly1gl9b2qi833j31hc0u07wh.jpg,http://ww3.sinaimg.cn/large/006QEGM4ly1gl9b2qz33bj30qo0qok4y.jpg,http://ww4.sinaimg.cn/large/006QEGM4ly1gl9b2rdsvaj30u0174afg.jpg",False,无,无,2020-12-02 11:18,nova7Pro你在焦点在,0,0,0
Jwz4R5Vah,#电视剧大赏#我已为@X玖少年团肖战DAYTOY  投出一票，和我一起选出2020年最具人气的电视剧吧～人气男性角色  ,,无,无,True,无,无,2020-12-02 09:12,势力榜,0,0,0
JwypD5yGF,"转发理由:人哭死了  
原始用户: Gorgeous_really
转发内容: #网剧棋魂[超话]#✨ #棋魂大结局# 『结局三』『结局二』别刀了别刀了，孩子已经被刀傻了为什么结局二小光的离开又是默默的抱抱小可怜褚嬴@演员胡先煦 @张超Juck （按视频顺序为结局三和二）完整版『结局一二三』http://t.cn/A6GFczVO Gorgeous_really的微博视频  ",,无,无,False,无,无,2020-12-02 07:30,nova7Pro你在焦点在,0,0,0
JwygVvfOw,"转发理由:转发微博  
原始用户: Gorgeous_really
转发内容: #网剧棋魂[超话]#✨ #棋魂大结局# 『结局三』『结局二』别刀了别刀了，孩子已经被刀傻了为什么结局二小光的离开又是默默的抱抱小可怜褚嬴@演员胡先煦 @张超Juck （按视频顺序为结局三和二）完整版『结局一二三』http://t.cn/A6GFczVO Gorgeous_really的微博视频  ",,无,无,False,无,无,2020-12-02 07:09,nova7Pro你在焦点在,0,0,0
JwuwxiGeK,"转发理由:转发微博  
原始用户: Sean-Crystal冰
转发内容: #肖战[超话]##2020微博混剪大赛##影视2020##fanstube# 【肖战2020综艺舞台汇】参赛作品，敬请多多支持在《被风吹过的夏天》我因你而《心动》穿越《恼人的秋风》声声《呐喊》中又闻《沧海一声笑》皆因《壮志在我胸》你和我仿若《竹石》与梅兰你说——我是《阳光下的星星》我说——你是《夜空中最亮的星》而我们共同的心之所向的《完美生活》或许便是——静卧于《军港之夜》且看那走过的痕迹最终汇聚而成爱的《光点》挥别2020展望2021我们向光而行坚定有力（以上，“我”系指代所有战战的真爱粉）写在后面的话2020，风风雨雨也好，谩骂诋毁也罢，这何尝不是一笔另类的人生财富？2021，愿你再续内心的强大，挥洒初心的奋进，则，未来，必定可期！[加油][加油][加油]@X玖少年团肖战DAYTOY #虾圈剪刀手计划1005# Sean-Crystal冰的微博视频                     ",,无,无,False,无,无,2020-12-01 21:36,nova7Pro你在焦点在,0,0,0
JwtkcalDJ,"转发理由:清者自清  
原始用户: 肖战打假小队
转发内容: 假！网传团队工作人员同步文章链接，授意号召粉丝举报ao3网站一事纯属造谣！没有做的事情真的没做过。再次向所有被伤害的人致歉，也再次不赞同任何形式的恶意诋毁造谣！  ",,无,无,False,无,无,2020-12-01 18:33,nova7Pro你在焦点在,0,0,0
Jwt9071vn,#12月你好# 12月第一天摔了一跤…  ,,无,无,True,无,无,2020-12-01 18:06,nova7Pro你在焦点在,0,0,0
Jws4N46Nr,#电视剧大赏#我已为@X玖少年团肖战DAYTOY  投出一票，和我一起选出2020年最具人气的电视剧吧～人气男性角色  ,,无,无,True,无,无,2020-12-01 15:22,势力榜,0,0,0
JwrJRlqOM,#电视剧大赏#我已为@电视剧狼殿下  投出一票，和我一起选出2020年最具人气的电视剧吧～人气剧集  ,,无,无,True,无,无,2020-12-01 14:31,势力榜,0,0,1
JwrzVrwHL,"转发理由:转发微博  
转发内容: 抱歉，由于作者设置，你暂时没有这条微博的查看权限哦。查看帮助：http://t.cn/RfdBWwP  ",,无,无,False,无,无,2020-12-01 14:06,nova7Pro你在焦点在,0,0,0
Jwrri58sv,"转发理由:转发微博  
原始用户: 电视剧狼殿下
转发内容: 从心选择，用心热爱！恭喜《狼殿下》入围2020年微博#电视剧大赏#人气剧集，快来参与投票吧～ 电视剧狼殿下的微博视频  ",,无,无,False,无,无,2020-12-01 13:45,nova7Pro你在焦点在,0,0,0
JwrrdALqw,"转发理由:👏  
原始用户: 肖战打假小队
转发内容: 假！网传团队工作人员同步文章链接，授意号召粉丝举报ao3网站一事纯属造谣！没有做的事情真的没做过。再次向所有被伤害的人致歉，也再次不赞同任何形式的恶意诋毁造谣！  ",,无,无,False,无,无,2020-12-01 13:45,nova7Pro你在焦点在,0,0,0
Jwlu64e2g,"转发理由:转发微博  
原始用户: 糯豆包
转发内容: 翻网盘翻到了被治愈的21s温暖笑容哥哥 想你…ㅠㅠ #肖战# 糯豆包的微博视频  ",,无,无,False,无,无,2020-11-30 22:36,nova7Pro你在焦点在,0,0,0
Jwfyn7lQB,"转发理由:我要闹了哥哥哥哥@X玖少年团肖战DAYTOY   
原始用户: 有钱发财喵
转发内容: #肖战# 给小兔子唱歌，呜呜呜，我为什么不是兔子  [组图共7张] 原图 ",,无,"http://ww4.sinaimg.cn/large/d083819dgy1gl6t8s8uzfj20v70efgpc.jpg,http://ww3.sinaimg.cn/large/d083819dgy1gl6t90ntzrg20eg0by000.gif,http://ww4.sinaimg.cn/large/d083819dgy1gl6t97vfvqg20eg0cd1ky.gif,http://ww4.sinaimg.cn/large/d083819dgy1gl6t9cf0yyg20a109wb29.gif,http://ww4.sinaimg.cn/large/d083819dgy1gl6t9j6scag20eg0brqv5.gif,http://ww2.sinaimg.cn/large/d083819dgy1gl6t9pc8hwg20eg0agkjl.gif,http://ww1.sinaimg.cn/large/d083819dgy1gl6t9z8hh7g20e60bwb2b.gif",False,无,无,2020-11-30 07:30,nova7Pro你在焦点在,0,0,0
Jwcs3CItF,#网剧棋魂[超话]#姐妹们，我已经哭的不行了，感觉明天眼睛要肿了[悲伤]但我还是好想褚嬴…  [组图共3张] 原图 ,,"http://ww4.sinaimg.cn/large/006QMTzMly1gl6gutncmnj30k00zknf6.jpg,http://ww3.sinaimg.cn/large/006QMTzMly1gl6guw3k2fj32xk1gekjo.jpg,http://ww3.sinaimg.cn/large/006QMTzMly1gl6guwwe3mj30a7085wel.jpg",无,True,无,无,2020-11-29 23:36,网剧棋魂超话,3,0,2
JwclLzMCv,"转发理由:褚嬴，你不再是无名氏了  
原始用户: 桥半舫
转发内容: 为了褚嬴我重画了一本棋谱？#网剧棋魂[超话]#他不是无名氏，他是褚嬴。真的是爆肝制作，太意难平了，褚大人回到南梁也要好好的，快快乐乐下棋！[泪]还没看棋魂的小伙伴快来看！bgm/你是我的眼 钢琴版/不离-银临鸣谢/君晟本/空白印谱笔/秀丽笔墨/云头艳#艺术视频秀##书画新浪潮# @微博书法 @一起练字 桥半舫的微博视频                     ",,无,无,False,无,无,2020-11-29 23:20,nova7Pro你在焦点在,0,0,0
JwavJ6aOW,"转发理由:转发微博  
原始用户: 秃噜皮皮酱
转发内容: #肖战# xz#肖战正能量艺人# 肖战:梦想照进现实，做好每一件正在做的事情，无论遇到任何事情、任何困难，都相信自己的直觉，相信自己的坚持，绝对没错”肖战粉丝 肖战光点xz xzgg @X玖少年团肖战DAYTOY 肖福兮的微博视频  ",,无,无,False,无,无,2020-11-29 18:39,nova7Pro你在焦点在,0,0,0
Jw76yo5SV,"转发理由:极乐净土！  
原始用户: HELLO你猜啊你猜啊
转发内容: #肖战[超话]# 肖战极乐净土竖版focusB站会高清一丢丢链接http://t.cn/EbCVhGt拍的不好这个就当完整版来看吧@X玖少年团肖战DAYTOY HELLO你猜啊你猜啊的微博视频  ",,无,无,False,无,无,2020-11-29 09:59,nova7Pro你在焦点在,0,0,0
