,微博正文,点赞数,转发数,评论数,附图,附链接,TAG,明星,清洗正文,正文
1631,转发理由:#肖战出道三周年快乐#原始用户:百度百科明星团转发内容:#肖战出道三周年快乐##肖战1005生日快乐#从设计师到歌手再到演员，他的每一次亮相都能带给大家惊喜，他有优越的身高、元气的笑容，言谈间散发出一种邻家学长的亲和气质。他的整体素质不错，对人也很有礼貌。团妞祝小赞出道三周年快乐永葆赤子之心，一路星途璀璨@X玖少年团肖战DAYTOY[组图共9张]原图,0,0,0,"<re.Match object; span=(172, 181), match='[组图共9张]原图'>",[],"['肖战出道三周年快乐', '肖战出道三周年快乐', '肖战1005生日快乐']",['@X玖少年团肖战DAYTOY'],转发理由:原始用户:百度百科明星团转发内容:从设计师到歌手再到演员，他的每一次亮相都能带给大家惊喜，他有优越的身高、元气的笑容，言谈间散发出一种邻家学长的亲和气质。他的整体素质不错，对人也很有礼貌。团妞祝小赞出道三周年快乐永葆赤子之心，一路星途璀璨@X玖少年团肖战DAYTOY,转发理由:原始用户:百度百科明星团转发内容:从设计师到歌手再到演员，他的每一次亮相都能带给大家惊喜，他有优越的身高、元气的笑容，言谈间散发出一种邻家学长的亲和气质。他的整体素质不错，对人也很有礼貌。团妞祝小赞出道三周年快乐永葆赤子之心，一路星途璀璨@X玖少年团肖战DAYTOY
1632,#肖战最好的你[超话]#最近被新浪各种吞评，没法带链接捞人了，佛系求兔兔，走过路过的姐妹们兔兔我一下好不好？#肖战出道三周年快乐##肖战1005生日快乐#祝哥哥出道3周年快乐~原图,1,0,21,"<re.Match object; span=(88, 90), match='原图'>",[],"['肖战最好的你[超话]', '肖战出道三周年快乐', '肖战1005生日快乐']",[],最近被新浪各种吞评，没法带链接捞人了，佛系求兔兔，走过路过的姐妹们兔兔我一下好不好？祝哥哥出道3周年快乐~,最近被新浪各种吞评，没法带链接捞人了，佛系求兔兔，走过路过的姐妹们兔兔我一下好不好？祝哥哥出道3周年快乐~
1637,转发理由:可以约一波呀//@无馅的包砸:啊哈以后眉山有的玩了原始用户:四川观察转发内容:#万物皆可乐高#【比肩上海迪士尼#国内首座乐高乐园#落户四川眉山】全球第九座、国内第一座乐高乐园今天（27日）正式落户眉山啦！9月27日，“中国四川天府乐高乐园”项目举行了发布会，备受关注的天府乐高乐园，终于迎来了真正意义上的正式落户。这是继丹麦·哥本哈根、英国·温莎、德国·茨堡、美国·加利福利亚、美国·佛罗里达、马来西亚·新山、阿联酋·迪拜、日本·名古屋之后，全球第九座、国内第一座乐高乐园。这也是继上海迪士尼、北京环球影城后，四川迎来了全球顶级的主题乐园。比肩上海迪士尼！国内首座乐高乐园落户眉山[组图共6张]原图,1,0,0,"<re.Match object; span=(295, 304), match='[组图共6张]原图'>",[],"['万物皆可乐高', '国内首座乐高乐园']",[],转发理由:可以约一波呀//@无馅的包砸:啊哈以后眉山有的玩了原始用户:四川观察转发内容:【比肩上海迪士尼落户四川眉山】全球第九座、国内第一座乐高乐园今天（27日）正式落户眉山啦！9月27日，“中国四川天府乐高乐园”项目举行了发布会，备受关注的天府乐高乐园，终于迎来了真正意义上的正式落户。这是继丹麦·哥本哈根、英国·温莎、德国·茨堡、美国·加利福利亚、美国·佛罗里达、马来西亚·新山、阿联酋·迪拜、日本·名古屋之后，全球第九座、国内第一座乐高乐园。这也是继上海迪士尼、北京环球影城后，四川迎来了全球顶级的主题乐园。比肩上海迪士尼！国内首座乐高乐园落户眉山,转发理由:可以约一波呀//@无馅的包砸:啊哈以后眉山有的玩了原始用户:四川观察转发内容:【比肩上海迪士尼落户四川眉山】全球第九座、国内第一座乐高乐园今天（27日）正式落户眉山啦！9月27日，“中国四川天府乐高乐园”项目举行了发布会，备受关注的天府乐高乐园，终于迎来了真正意义上的正式落户。这是继丹麦·哥本哈根、英国·温莎、德国·茨堡、美国·加利福利亚、美国·佛罗里达、马来西亚·新山、阿联酋·迪拜、日本·名古屋之后，全球第九座、国内第一座乐高乐园。这也是继上海迪士尼、北京环球影城后，四川迎来了全球顶级的主题乐园。比肩上海迪士尼！国内首座乐高乐园落户眉山
1638,#肖战出道三周年快乐#小赞，出道3周年快乐呀，以前不怎么用微博，入坑比较晚，这个夏天才认识你，但是来了我就不走了，你的曾经我来不及参与，未来的每一个周年，我都在我的大明星，要在最高最大的舞台上发光发亮呀~@X玖少年团肖战DAYTOY[组图共9张]原图,1,0,2,"<re.Match object; span=(116, 125), match='[组图共9张]原图'>",[],['肖战出道三周年快乐'],['@X玖少年团肖战DAYTOY'],小赞，出道3周年快乐呀，以前不怎么用微博，入坑比较晚，这个夏天才认识你，但是来了我就不走了，你的曾经我来不及参与，未来的每一个周年，我都在我的大明星，要在最高最大的舞台上发光发亮呀~@X玖少年团肖战DAYTOY,小赞，出道3周年快乐呀，以前不怎么用微博，入坑比较晚，这个夏天才认识你，但是来了我就不走了，你的曾经我来不及参与，未来的每一个周年，我都在我的大明星，要在最高最大的舞台上发光发亮呀~@X玖少年团肖战DAYTOY
1640,转发理由:一起往前走!!!//@X玖少年团肖战DAYTOY:不问为什么，只管往前走！[加油]原始用户:时尚芭莎转发内容:#时尚芭莎10月下别册##BazaarSpecial##bazaar星金句##肖战冒险之旅#认真塑造每一个角色，@X玖少年团肖战DAYTOY认为，“在这个话题时代，在这个稍纵即逝的时代，一直坚持自己，做到最真，我觉得这是一个终极目标。”他选择保持自己最初的想法和那颗初心，认真地在这个领域里面耕耘，终将找到自己的一片天地。冒险之旅正片即将上线，敬请期待~出品人/@小荔BAZAAR摄影/@摄影师梁恒溢总策划、文/@王晓白BAZAAR造型监制/@于昆K[组图共6张]原图,0,0,0,"<re.Match object; span=(285, 294), match='[组图共6张]原图'>",[],"['时尚芭莎10月下别册', 'BazaarSpecial', 'bazaar星金句', '肖战冒险之旅']","['@X玖少年团肖战DAYTOY', '@X玖少年团肖战DAYTOY']",转发理由:一起往前走!!!//@X玖少年团肖战DAYTOY:不问为什么，只管往前走！[加油]原始用户:时尚芭莎转发内容:认真塑造每一个角色，@X玖少年团肖战DAYTOY认为，“在这个话题时代，在这个稍纵即逝的时代，一直坚持自己，做到最真，我觉得这是一个终极目标。”他选择保持自己最初的想法和那颗初心，认真地在这个领域里面耕耘，终将找到自己的一片天地。冒险之旅正片即将上线，敬请期待~出品人/@小荔BAZAAR摄影/@摄影师梁恒溢总策划、文/@王晓白BAZAAR造型监制/@于昆K,转发理由:一起往前走!!!//@X玖少年团肖战DAYTOY:不问为什么，只管往前走！[加油]原始用户:时尚芭莎转发内容:认真塑造每一个角色，@X玖少年团肖战DAYTOY认为，“在这个话题时代，在这个稍纵即逝的时代，一直坚持自己，做到最真，我觉得这是一个终极目标。”他选择保持自己最初的想法和那颗初心，认真地在这个领域里面耕耘，终将找到自己的一片天地。冒险之旅正片即将上线，敬请期待~出品人/@小荔BAZAAR摄影/@摄影师梁恒溢总策划、文/@王晓白BAZAAR造型监制/@于昆K
1642,转发理由:鹿鹿原始用户:肖战网宣官微转发内容:#肖战1005生日快乐##肖战代言小鹿茶#小网宣发现小鹿茶APP已经上线啦～【小鹿茶】APP的两种下载方式：1.长按图1识别二维码下载2.应用商店内搜索【小鹿茶】下载小飞侠赶紧冲鸭！@X玖少年团肖战DAYTOY[组图共2张]原图,0,0,0,"<re.Match object; span=(128, 137), match='[组图共2张]原图'>",[],"['肖战1005生日快乐', '肖战代言小鹿茶']",['@X玖少年团肖战DAYTOY'],转发理由:鹿鹿原始用户:肖战网宣官微转发内容:小网宣发现小鹿茶APP已经上线啦～【小鹿茶】APP的两种下载方式：1.长按图1识别二维码下载2.应用商店内搜索【小鹿茶】下载小飞侠赶紧冲鸭！@X玖少年团肖战DAYTOY,转发理由:鹿鹿原始用户:肖战网宣官微转发内容:小网宣发现小鹿茶APP已经上线啦～【小鹿茶】APP的两种下载方式：1.长按图1识别二维码下载2.应用商店内搜索【小鹿茶】下载小飞侠赶紧冲鸭！@X玖少年团肖战DAYTOY
1648,转发理由:我，真的，准备，好了，原始用户:时尚芭莎转发内容:#时尚芭莎10月下别册##BazaarSpecial##bazaar星金句##肖战冒险之旅#认真塑造每一个角色，@X玖少年团肖战DAYTOY认为，“在这个话题时代，在这个稍纵即逝的时代，一直坚持自己，做到最真，我觉得这是一个终极目标。”他选择保持自己最初的想法和那颗初心，认真地在这个领域里面耕耘，终将找到自己的一片天地。冒险之旅正片即将上线，敬请期待~出品人/@小荔BAZAAR摄影/@摄影师梁恒溢总策划、文/@王晓白BAZAAR造型监制/@于昆K[组图共6张]原图,1,1,0,"<re.Match object; span=(255, 264), match='[组图共6张]原图'>",[],"['时尚芭莎10月下别册', 'BazaarSpecial', 'bazaar星金句', '肖战冒险之旅']",['@X玖少年团肖战DAYTOY'],转发理由:我，真的，准备，好了，原始用户:时尚芭莎转发内容:认真塑造每一个角色，@X玖少年团肖战DAYTOY认为，“在这个话题时代，在这个稍纵即逝的时代，一直坚持自己，做到最真，我觉得这是一个终极目标。”他选择保持自己最初的想法和那颗初心，认真地在这个领域里面耕耘，终将找到自己的一片天地。冒险之旅正片即将上线，敬请期待~出品人/@小荔BAZAAR摄影/@摄影师梁恒溢总策划、文/@王晓白BAZAAR造型监制/@于昆K,转发理由:我，真的，准备，好了，原始用户:时尚芭莎转发内容:认真塑造每一个角色，@X玖少年团肖战DAYTOY认为，“在这个话题时代，在这个稍纵即逝的时代，一直坚持自己，做到最真，我觉得这是一个终极目标。”他选择保持自己最初的想法和那颗初心，认真地在这个领域里面耕耘，终将找到自己的一片天地。冒险之旅正片即将上线，敬请期待~出品人/@小荔BAZAAR摄影/@摄影师梁恒溢总策划、文/@王晓白BAZAAR造型监制/@于昆K
1649,转发理由:哈哈哈哈哈原始用户:迟御大人转发内容:哟呵原图,0,2,0,"<re.Match object; span=(26, 28), match='原图'>",[],[],[],转发理由:哈哈哈哈哈原始用户:迟御大人转发内容:哟呵,转发理由:哈哈哈哈哈原始用户:迟御大人转发内容:哟呵
1650,#肖战最好的你[超话]#最近被新浪各种吞评，没办法带链接了走过路过的姐妹可否给我20个兔兔#肖战出道三周年快乐##肖战1005生日快乐#原图,4,1,21,"<re.Match object; span=(68, 70), match='原图'>",[],"['肖战最好的你[超话]', '肖战出道三周年快乐', '肖战1005生日快乐']",[],最近被新浪各种吞评，没办法带链接了走过路过的姐妹可否给我20个兔兔,最近被新浪各种吞评，没办法带链接了走过路过的姐妹可否给我20个兔兔
1667,转发理由:原始用户:时尚芭莎转发内容:#时尚芭莎10月下别册##BazaarSpecial##肖战冒险之旅#在萨巴尼亚岛的阳光下，@X玖少年团肖战DAYTOY享受着这个夏天属于他的难得的宁静与平和，在演员的道路上他从未停止过奔跑与蜕变。在戈壁的一隅，有飞翔的猎隼、奔跑的羚羊和猎豹以及悠闲漫步的长颈鹿，陪伴着他不断前行，这是一个属于冒险者的世界，生而非凡，他选择无畏前行。#非凡阿布扎比#出品人/@小荔BAZAAR摄影/@摄影师梁恒溢总策划、文/@王晓白BAZAAR造型监制/@于昆K视频制作/circusmedia@马戏团工作室化妆/Sherwin.L发型/tk_wwang@TheFur形象/@雨析He、@xu栩栩xu制片/@Celeste_Ren、@W雪丹W宣传/@墨鱼yo视频策划/CelesteRen、@韩昕伦_视频摄影/刘晓野、@张凌曌Zhao视频剪辑/刘坤、张小智、韩昕伦视频文案/@共享创意部助理/敲敲、番茄、七七鸣谢/阿布扎比旅游局[组图共9张]原图,0,0,0,"<re.Match object; span=(425, 434), match='[组图共9张]原图'>",[],"['时尚芭莎10月下别册', 'BazaarSpecial', '肖战冒险之旅', '非凡阿布扎比']",['@X玖少年团肖战DAYTOY'],转发理由:原始用户:时尚芭莎转发内容:在萨巴尼亚岛的阳光下，@X玖少年团肖战DAYTOY享受着这个夏天属于他的难得的宁静与平和，在演员的道路上他从未停止过奔跑与蜕变。在戈壁的一隅，有飞翔的猎隼、奔跑的羚羊和猎豹以及悠闲漫步的长颈鹿，陪伴着他不断前行，这是一个属于冒险者的世界，生而非凡，他选择无畏前行。出品人/@小荔BAZAAR摄影/@摄影师梁恒溢总策划、文/@王晓白BAZAAR造型监制/@于昆K视频制作/circusmedia@马戏团工作室化妆/Sherwin.L发型/tk_wwang@TheFur形象/@雨析He、@xu栩栩xu制片/@Celeste_Ren、@W雪丹W宣传/@墨鱼yo视频策划/CelesteRen、@韩昕伦_视频摄影/刘晓野、@张凌曌Zhao视频剪辑/刘坤、张小智、韩昕伦视频文案/@共享创意部助理/敲敲、番茄、七七鸣谢/阿布扎比旅游局,转发理由:原始用户:时尚芭莎转发内容:在萨巴尼亚岛的阳光下，@X玖少年团肖战DAYTOY享受着这个夏天属于他的难得的宁静与平和，在演员的道路上他从未停止过奔跑与蜕变。在戈壁的一隅，有飞翔的猎隼、奔跑的羚羊和猎豹以及悠闲漫步的长颈鹿，陪伴着他不断前行，这是一个属于冒险者的世界，生而非凡，他选择无畏前行。出品人/@小荔BAZAAR摄影/@摄影师梁恒溢总策划、文/@王晓白BAZAAR造型监制/@于昆K视频制作/circusmedia@马戏团工作室化妆/Sherwin.L发型/tk_wwang@TheFur形象/@雨析He、@xu栩栩xu制片/@Celeste_Ren、@W雪丹W宣传/@墨鱼yo视频策划/CelesteRen、@韩昕伦_视频摄影/刘晓野、@张凌曌Zhao视频剪辑/刘坤、张小智、韩昕伦视频文案/@共享创意部助理/敲敲、番茄、七七鸣谢/阿布扎比旅游局
1668,转发理由:作为一个四川人，真的感动，很棒的生日应援~原始用户:Trouvaille1005·肖战转发内容:#肖战[超话]#|#肖战1005生日快乐#2019年生日应援part2四川山区孩子的学习环境较差在与学校老师取得联系之后我们决定以肖战的名义为在校的50名学生提供学习用品以及体育器材希望孩子们可以快乐成长！愿善意永存世间！@X玖少年团肖战DAYTOY原图,1,0,0,"<re.Match object; span=(178, 180), match='原图'>",[],"['肖战[超话]', '肖战1005生日快乐']",['@X玖少年团肖战DAYTOY'],转发理由:作为一个四川人，真的感动，很棒的生日应援~原始用户:Trouvaille1005·肖战转发内容:|2019年生日应援part2四川山区孩子的学习环境较差在与学校老师取得联系之后我们决定以肖战的名义为在校的50名学生提供学习用品以及体育器材希望孩子们可以快乐成长！愿善意永存世间！@X玖少年团肖战DAYTOY,转发理由:作为一个四川人，真的感动，很棒的生日应援~原始用户:Trouvaille1005·肖战转发内容:|2019年生日应援part2四川山区孩子的学习环境较差在与学校老师取得联系之后我们决定以肖战的名义为在校的50名学生提供学习用品以及体育器材希望孩子们可以快乐成长！愿善意永存世间！@X玖少年团肖战DAYTOY
1669,#肖战1005生日快乐#宝贝农历生日快乐~(没卡点发我的错)原图,1,0,0,"<re.Match object; span=(30, 32), match='原图'>",[],['肖战1005生日快乐'],[],宝贝农历生日快乐~(没卡点发我的错),宝贝农历生日快乐~(没卡点发我的错)
1670,转发理由:给个机会原始用户:海盐柠檬糖星人转发内容:#肖战首登madamefigaro#💫#肖战1005生日快乐#【只是一个科普没有别的意思他的所有作品我们都要支持】一个关于今日官宣的肖战登上MadameFigaro❌Hommes封面的科普，请结合一下两张科普图服用。1⃣费加罗杂志属于女刊中的准一线杂志，而今日官宣的Hommes为费加罗杂志的【增刊】。Hommes在法语中为男士的意思，即女刊中的男星系列，每年4月10月出一次。2⃣关于杂志刊物等级：正刊＞增刊（也称特刊）＞副刊＞别册＞正刊内页＞副刊内页＞别册内页＞小册子当某些一线杂志不出副刊时，别册可相当于副刊。3⃣关于特刊：杂志除去正刊在【独立发售】，印有【独立条形码】的特别增刊，地位仅次于正刊。4⃣一个关于摄影师，造型师，化妆师的不完全科普。如有错漏请指出。摄影师于聪老师：属摄影业内一线摄影师，与女刊五大的金九封面有合作。造型师闵塔鲨老师：与一众著名艺人前辈皆有合作，肖战近期活动造型多出自他手，如：诛仙发布会，OLAY发布会特工造型，OLAY身体护理的黑白战，宝洁开学季学长造型，佳洁士造型，天天向上造型，OLAY小白瓶造型，博朗造型等。化妆师张哲纶老师：长期合作著名艺人前辈，以及女刊五大中的VOGUEBAZAAR，男刊一线中的Esquire时尚先生。以上可以自行去了解这几位老师的作品。5⃣重中之重‼️官博，主创方，时尚博主的分享一定要转评赞做到位。尊重品牌方，尊重各类时尚博主和路人的点评，安利方向可多往主创方上安利，本次制作班底是真的很不错，但同时要记清楚肖战本次杂志的类型，不要过度吹捧也不要过度谦虚，不卑不亢做到位。无论是正刊还是特刊，只要是肖战的作品我们都尽力去支持。作为粉丝，希望虾虾们不要有top癌或者资源咖癌，肖战每一步走过来都是踏踏实实，每一份资源也来之不易，只要是他，我们只管相信就好。他出道还不到三年，也在兢兢业业的完成每一份得到的资源，希望我们都能记住他那句“这才哪儿跟哪儿”。6⃣任何不确定的事情，我们都【非官宣不约】，这五个字虾虾们刻在脑门儿啦！最后，售卖时间和链接紧跟官博，购买时一定要在【官方链接】，据说费加罗的杂志可是很难抢的哦虾圈拼手速大赛马上要开始了！感谢@肖战衣橱·DayToyCloset@XaoSophy_肖战的科普图[组图共2张]原图,0,0,0,"<re.Match object; span=(966, 975), match='[组图共2张]原图'>",[],"['肖战首登madamefigaro', '肖战1005生日快乐']",[],转发理由:给个机会原始用户:海盐柠檬糖星人转发内容:💫【只是一个科普没有别的意思他的所有作品我们都要支持】一个关于今日官宣的肖战登上MadameFigaro❌Hommes封面的科普，请结合一下两张科普图服用。1⃣费加罗杂志属于女刊中的准一线杂志，而今日官宣的Hommes为费加罗杂志的【增刊】。Hommes在法语中为男士的意思，即女刊中的男星系列，每年4月10月出一次。2⃣关于杂志刊物等级：正刊＞增刊（也称特刊）＞副刊＞别册＞正刊内页＞副刊内页＞别册内页＞小册子当某些一线杂志不出副刊时，别册可相当于副刊。3⃣关于特刊：杂志除去正刊在【独立发售】，印有【独立条形码】的特别增刊，地位仅次于正刊。4⃣一个关于摄影师，造型师，化妆师的不完全科普。如有错漏请指出。摄影师于聪老师：属摄影业内一线摄影师，与女刊五大的金九封面有合作。造型师闵塔鲨老师：与一众著名艺人前辈皆有合作，肖战近期活动造型多出自他手，如：诛仙发布会，OLAY发布会特工造型，OLAY身体护理的黑白战，宝洁开学季学长造型，佳洁士造型，天天向上造型，OLAY小白瓶造型，博朗造型等。化妆师张哲纶老师：长期合作著名艺人前辈，以及女刊五大中的VOGUEBAZAAR，男刊一线中的Esquire时尚先生。以上可以自行去了解这几位老师的作品。5⃣重中之重‼️官博，主创方，时尚博主的分享一定要转评赞做到位。尊重品牌方，尊重各类时尚博主和路人的点评，安利方向可多往主创方上安利，本次制作班底是真的很不错，但同时要记清楚肖战本次杂志的类型，不要过度吹捧也不要过度谦虚，不卑不亢做到位。无论是正刊还是特刊，只要是肖战的作品我们都尽力去支持。作为粉丝，希望虾虾们不要有top癌或者资源咖癌，肖战每一步走过来都是踏踏实实，每一份资源也来之不易，只要是他，我们只管相信就好。他出道还不到三年，也在兢兢业业的完成每一份得到的资源，希望我们都能记住他那句“这才哪儿跟哪儿”。6⃣任何不确定的事情，我们都【非官宣不约】，这五个字虾虾们刻在脑门儿啦！最后，售卖时间和链接紧跟官博，购买时一定要在【官方链接】，据说费加罗的杂志可是很难抢的哦虾圈拼手速大赛马上要开始了！感谢@肖战衣橱·DayToyCloset@XaoSophy_肖战的科普图,转发理由:给个机会原始用户:海盐柠檬糖星人转发内容:💫【只是一个科普没有别的意思他的所有作品我们都要支持】一个关于今日官宣的肖战登上MadameFigaro❌Hommes封面的科普，请结合一下两张科普图服用。1⃣费加罗杂志属于女刊中的准一线杂志，而今日官宣的Hommes为费加罗杂志的【增刊】。Hommes在法语中为男士的意思，即女刊中的男星系列，每年4月10月出一次。2⃣关于杂志刊物等级：正刊＞增刊（也称特刊）＞副刊＞别册＞正刊内页＞副刊内页＞别册内页＞小册子当某些一线杂志不出副刊时，别册可相当于副刊。3⃣关于特刊：杂志除去正刊在【独立发售】，印有【独立条形码】的特别增刊，地位仅次于正刊。4⃣一个关于摄影师，造型师，化妆师的不完全科普。如有错漏请指出。摄影师于聪老师：属摄影业内一线摄影师，与女刊五大的金九封面有合作。造型师闵塔鲨老师：与一众著名艺人前辈皆有合作，肖战近期活动造型多出自他手，如：诛仙发布会，OLAY发布会特工造型，OLAY身体护理的黑白战，宝洁开学季学长造型，佳洁士造型，天天向上造型，OLAY小白瓶造型，博朗造型等。化妆师张哲纶老师：长期合作著名艺人前辈，以及女刊五大中的VOGUEBAZAAR，男刊一线中的Esquire时尚先生。以上可以自行去了解这几位老师的作品。5⃣重中之重‼️官博，主创方，时尚博主的分享一定要转评赞做到位。尊重品牌方，尊重各类时尚博主和路人的点评，安利方向可多往主创方上安利，本次制作班底是真的很不错，但同时要记清楚肖战本次杂志的类型，不要过度吹捧也不要过度谦虚，不卑不亢做到位。无论是正刊还是特刊，只要是肖战的作品我们都尽力去支持。作为粉丝，希望虾虾们不要有top癌或者资源咖癌，肖战每一步走过来都是踏踏实实，每一份资源也来之不易，只要是他，我们只管相信就好。他出道还不到三年，也在兢兢业业的完成每一份得到的资源，希望我们都能记住他那句“这才哪儿跟哪儿”。6⃣任何不确定的事情，我们都【非官宣不约】，这五个字虾虾们刻在脑门儿啦！最后，售卖时间和链接紧跟官博，购买时一定要在【官方链接】，据说费加罗的杂志可是很难抢的哦虾圈拼手速大赛马上要开始了！感谢@肖战衣橱·DayToyCloset@XaoSophy_肖战的科普图
1677,转发理由:你们到底有多少库存我要买个硬盘来存了原始用户:秋野汐转发内容:“参加晚宴的帅哥”🥂@X玖少年团肖战DAYTOY[组图共6张]原图,0,0,0,"<re.Match object; span=(60, 69), match='[组图共6张]原图'>",[],[],['@X玖少年团肖战DAYTOY'],转发理由:你们到底有多少库存我要买个硬盘来存了原始用户:秋野汐转发内容:“参加晚宴的帅哥”🥂@X玖少年团肖战DAYTOY,转发理由:你们到底有多少库存我要买个硬盘来存了原始用户:秋野汐转发内容:“参加晚宴的帅哥”🥂@X玖少年团肖战DAYTOY
1679,转发理由:蹲~原始用户:时尚COSMO转发内容:笑容如冬日的阳光，回眸是夏日的清溪，对世界满怀的温柔与善意是他从心而生的美丽，凭实力红的陈情少年@X玖少年团肖战DAYTOY作为美丽大使为2019#时尚COSMO美容大奖#打Call助阵，想和他一起分享你的美丽秘笈吗？持续关注，和COSMO一起#美丽凭实力#。原图,0,0,0,"<re.Match object; span=(154, 156), match='原图'>",[],"['时尚COSMO美容大奖', '美丽凭实力']",['@X玖少年团肖战DAYTOY'],转发理由:蹲~原始用户:时尚COSMO转发内容:笑容如冬日的阳光，回眸是夏日的清溪，对世界满怀的温柔与善意是他从心而生的美丽，凭实力红的陈情少年@X玖少年团肖战DAYTOY作为美丽大使为2019打Call助阵，想和他一起分享你的美丽秘笈吗？持续关注，和COSMO一起。,转发理由:蹲~原始用户:时尚COSMO转发内容:笑容如冬日的阳光，回眸是夏日的清溪，对世界满怀的温柔与善意是他从心而生的美丽，凭实力红的陈情少年@X玖少年团肖战DAYTOY作为美丽大使为2019打Call助阵，想和他一起分享你的美丽秘笈吗？持续关注，和COSMO一起。
1686,转发理由:蹲发货原始用户:时尚芭莎转发内容:#时尚芭莎10月下别册##BazaarSpecial##肖战冒险之旅#你想拥有一趟怎样的旅程？@X玖少年团肖战DAYTOY暂时逃离城市的喧嚣和纷扰来到这座宫殿，角色给予他的不仅是关注度的提高，也让他获得了力量和成长，他选择从这座阿拉伯宫殿，启程他的冒险之旅。#非凡阿布扎比#出品人/@小荔BAZAAR摄影/@摄影师梁恒溢总策划、文/@王晓白BAZAAR造型监制/@于昆K视频制作/circusmedia@马戏团工作室化妆/Sherwin.L发型/tk_wwang@TheFur形象/@雨析He、@xu栩栩xu制片/@Celeste_Ren、@W雪丹W宣传/@墨鱼yo视频策划/CelesteRen、@韩昕伦_视频摄影/刘晓野、张凌曌视频剪辑/刘坤、张小智、韩昕伦视频文案/@共享创意部助理/敲敲、番茄、七七鸣谢/阿布扎比旅游局[组图共9张]原图,0,0,0,"<re.Match object; span=(385, 394), match='[组图共9张]原图'>",[],"['时尚芭莎10月下别册', 'BazaarSpecial', '肖战冒险之旅', '非凡阿布扎比']",['@X玖少年团肖战DAYTOY'],转发理由:蹲发货原始用户:时尚芭莎转发内容:你想拥有一趟怎样的旅程？@X玖少年团肖战DAYTOY暂时逃离城市的喧嚣和纷扰来到这座宫殿，角色给予他的不仅是关注度的提高，也让他获得了力量和成长，他选择从这座阿拉伯宫殿，启程他的冒险之旅。出品人/@小荔BAZAAR摄影/@摄影师梁恒溢总策划、文/@王晓白BAZAAR造型监制/@于昆K视频制作/circusmedia@马戏团工作室化妆/Sherwin.L发型/tk_wwang@TheFur形象/@雨析He、@xu栩栩xu制片/@Celeste_Ren、@W雪丹W宣传/@墨鱼yo视频策划/CelesteRen、@韩昕伦_视频摄影/刘晓野、张凌曌视频剪辑/刘坤、张小智、韩昕伦视频文案/@共享创意部助理/敲敲、番茄、七七鸣谢/阿布扎比旅游局,转发理由:蹲发货原始用户:时尚芭莎转发内容:你想拥有一趟怎样的旅程？@X玖少年团肖战DAYTOY暂时逃离城市的喧嚣和纷扰来到这座宫殿，角色给予他的不仅是关注度的提高，也让他获得了力量和成长，他选择从这座阿拉伯宫殿，启程他的冒险之旅。出品人/@小荔BAZAAR摄影/@摄影师梁恒溢总策划、文/@王晓白BAZAAR造型监制/@于昆K视频制作/circusmedia@马戏团工作室化妆/Sherwin.L发型/tk_wwang@TheFur形象/@雨析He、@xu栩栩xu制片/@Celeste_Ren、@W雪丹W宣传/@墨鱼yo视频策划/CelesteRen、@韩昕伦_视频摄影/刘晓野、张凌曌视频剪辑/刘坤、张小智、韩昕伦视频文案/@共享创意部助理/敲敲、番茄、七七鸣谢/阿布扎比旅游局
