,微博正文,点赞数,转发数,评论数,附图,附链接,TAG,明星,清洗正文
3069,转发理由:期待肖战被告白的剧情或者向小飞侠告白的剧情@OLAY转发内容:抱歉，作者已设置仅展示半年内微博，此微博已不可见。,0,0,0,,[],[],[],转发理由:期待肖战被告白的剧情或者向小飞侠告白的剧情@OLAY转发内容:抱歉，作者已设置仅展示半年内微博，此微博已不可见。
3070,转发理由:愿前线医务人员可以平安回来，风雨之后一定会看见彩虹🌈@肖战工作室@X玖少年团肖战DAYTOY一起为武汉加油为中国加油原始用户:直播南京官方版转发内容:【防护服闷气、面屏起雾不再是难题！18套“超强战衣”来啦！】前方医疗队在抢救重症新冠肺炎患者时，可能需要进行气管切开或气管插管等操作，存在气溶胶播散、传播的风险。穿上“超强战衣”，这样的“风险”可以被完全隔离在外。从千里之外的江苏运来的18套“超强战衣”今天（2月22日）下午抵达武汉@肖战工作室，江苏医生将穿上它们在武汉市第一医院救治更多危重患者。这批物资是由爱德基金会捐赠的正压电动送风呼吸器，医护人员在戴上一个一次性封闭的头套后，腰上会背一个呼吸机，医生可以在相对舒适的环境中呼吸来自呼吸机的氧气，此前一直备受困扰的防护服闷气、面屏起雾等问题也将迎刃而解。江苏援湖北武汉指挥部综合应急协调组张群介绍：他们调用了一切资源，将18套战衣送至“前线”，这是前后方的一次爱心接力。从协调到生产再到运送，短短8天时间，再一次见证“江苏速度”。@张若昀@唐艺昕#共同战役##众志成城战疫情##南京身边事#（记者：杨洋夏庆涛编辑：初夏）直播南京官方版的微博视频,0,0,0,,[],"['共同战役', '众志成城战疫情', '南京身边事']",['@X玖少年团肖战DAYTOY'],转发理由:愿前线医务人员可以平安回来，风雨之后一定会看见彩虹🌈@肖战工作室@X玖少年团肖战DAYTOY一起为武汉加油为中国加油原始用户:直播南京官方版转发内容:【防护服闷气、面屏起雾不再是难题！18套“超强战衣”来啦！】前方医疗队在抢救重症新冠肺炎患者时，可能需要进行气管切开或气管插管等操作，存在气溶胶播散、传播的风险。穿上“超强战衣”，这样的“风险”可以被完全隔离在外。从千里之外的江苏运来的18套“超强战衣”今天（2月22日）下午抵达武汉@肖战工作室，江苏医生将穿上它们在武汉市第一医院救治更多危重患者。这批物资是由爱德基金会捐赠的正压电动送风呼吸器，医护人员在戴上一个一次性封闭的头套后，腰上会背一个呼吸机，医生可以在相对舒适的环境中呼吸来自呼吸机的氧气，此前一直备受困扰的防护服闷气、面屏起雾等问题也将迎刃而解。江苏援湖北武汉指挥部综合应急协调组张群介绍：他们调用了一切资源，将18套战衣送至“前线”，这是前后方的一次爱心接力。从协调到生产再到运送，短短8天时间，再一次见证“江苏速度”。@张若昀@唐艺昕（记者：杨洋夏庆涛编辑：初夏）直播南京官方版的微博视频
3071,转发理由:与@X玖少年团肖战DAYTOY一起以爱之名，出自己微薄之力，相信风雨过后就会见到彩虹🌈转发内容:抱歉，作者已设置仅展示半年内微博，此微博已不可见。,0,10,7,,[],[],['@X玖少年团肖战DAYTOY'],转发理由:与@X玖少年团肖战DAYTOY一起以爱之名，出自己微薄之力，相信风雨过后就会见到彩虹🌈转发内容:抱歉，作者已设置仅展示半年内微博，此微博已不可见。
3072,#肖战最好的你[超话]##肖战#xz#肖战余生请多指教#xz#肖战斗罗大陆#✨你像是一场遥不可及的梦✨✨却在我的世界里真实无比✨✨愿同一粒流星✨我喜欢你[给你小心心]@X玖少年团肖战DAYTOY原图,3,1,43,"<re.Match object; span=(97, 99), match='原图'>",[],"['肖战最好的你[超话]', '肖战', '肖战余生请多指教', '肖战斗罗大陆']",['@X玖少年团肖战DAYTOY'],xzxz✨你像是一场遥不可及的梦✨✨却在我的世界里真实无比✨✨愿同一粒流星✨我喜欢你[给你小心心]@X玖少年团肖战DAYTOY
3073,转发理由:补货补货啦！@OLAY期待肖战微电影👏🏻查看图片转发内容:抱歉，作者已设置仅展示半年内微博，此微博已不可见。,0,0,0,,[],[],[],转发理由:补货补货啦！@OLAY期待肖战微电影👏🏻查看图片转发内容:抱歉，作者已设置仅展示半年内微博，此微博已不可见。
3074,转发理由:期待肖战！补货补货@X玖少年团肖战DAYTOY转发内容:抱歉，作者已设置仅展示半年内微博，此微博已不可见。,0,0,0,,[],[],['@X玖少年团肖战DAYTOY'],转发理由:期待肖战！补货补货@X玖少年团肖战DAYTOY转发内容:抱歉，作者已设置仅展示半年内微博，此微博已不可见。
3075,#肖战最好的你[超话]##肖战#xz#肖战斗罗大陆#xz#肖战余生请多指教#前方有你，方能似锦。我站在阳光里，你站在我眼里。承蒙你的出现，够我喜欢好多年@X玖少年团肖战DAYTOYcr水印[组图共6张]原图,4,0,55,"<re.Match object; span=(94, 103), match='[组图共6张]原图'>",[],"['肖战最好的你[超话]', '肖战', '肖战斗罗大陆', '肖战余生请多指教']",['@X玖少年团肖战DAYTOY'],xzxz前方有你，方能似锦。我站在阳光里，你站在我眼里。承蒙你的出现，够我喜欢好多年@X玖少年团肖战DAYTOYcr水印
3076,转发理由:#肖战人物杂志两万字长文#xz#肖战#写的太好了👏🏻我怎么就这么词穷没词就啊啊啊啊啊呀！我的人物什么时候到呀，我都快在微博看完全文了转发内容:抱歉，作者已设置仅展示半年内微博，此微博已不可见。,1,0,0,,[],"['肖战人物杂志两万字长文', '肖战']",[],转发理由:xz写的太好了👏🏻我怎么就这么词穷没词就啊啊啊啊啊呀！我的人物什么时候到呀，我都快在微博看完全文了转发内容:抱歉，作者已设置仅展示半年内微博，此微博已不可见。
3077,转发理由:我会不会已经在游戏中遇到过小赞了呢@X玖少年团肖战DAYTOY#肖战#xz#肖战版令狐冲#转发内容:抱歉，作者已设置仅展示半年内微博，此微博已不可见。赞[0]原文转发[0]原文评论[0]转发理由:我会不会已经在游戏中遇到过小,0,5,0,,[],"['肖战', '肖战版令狐冲']",['@X玖少年团肖战DAYTOY'],转发理由:我会不会已经在游戏中遇到过小赞了呢@X玖少年团肖战DAYTOYxz转发内容:抱歉，作者已设置仅展示半年内微博，此微博已不可见。赞[0]原文转发[0]原文评论[0]转发理由:我会不会已经在游戏中遇到过小
3078,"#肖战最好的你[超话]##肖战斗罗大陆#xz#肖战余生请多指教#💫ᴬʳᵒᵘⁿᵈᵗʰᵉᵍᵃˡᵃˣʸ,ᵗʰᵉʳᵉᵃʳᵉⁿᵒᵇʳⁱᵍʰᵗᵉʳˢᵗᵃʳˢᵗʰᵃⁿʸᵒᵘ你是天空最美的那颗✨你是我们心中最完美的存在★[兔子]原图",7,0,38,"<re.Match object; span=(106, 108), match='原图'>",[],"['肖战最好的你[超话]', '肖战斗罗大陆', '肖战余生请多指教']",[],"xz💫ᴬʳᵒᵘⁿᵈᵗʰᵉᵍᵃˡᵃˣʸ,ᵗʰᵉʳᵉᵃʳᵉⁿᵒᵇʳⁱᵍʰᵗᵉʳˢᵗᵃʳˢᵗʰᵃⁿʸᵒᵘ你是天空最美的那颗✨你是我们心中最完美的存在★[兔子]"
3079,转发理由:回复@肖战后援会华东分会:听说遇见命中注定的人，心脏会先认出来，难怪我看见你时，心脏不停跳动@X玖少年团肖战DAYTOY2144//@肖战后援会华东分会:2.18华东版聊[加油]转发内容:抱歉，作者已设置仅展示半年内微博，此微博已不可见。,0,0,0,,[],[],['@X玖少年团肖战DAYTOY'],转发理由:回复@肖战后援会华东分会:听说遇见命中注定的人，心脏会先认出来，难怪我看见你时，心脏不停跳动@X玖少年团肖战DAYTOY2144//@肖战后援会华东分会:2.18华东版聊[加油]转发内容:抱歉，作者已设置仅展示半年内微博，此微博已不可见。
3080,转发理由:#肖战#xz#肖战人物封面#真的写的太好了，谢谢记录了我们不知道的故事！哪里来的一夜成名，事实都是百炼成钢@X玖少年团肖战DAYTOY未来一起努力一起加油一起同行#肖战[超话]#原始用户:肖战安利兜转发内容:#肖战#丨#肖战人物杂志两万字长文#【@人物2月刊摘记】part2：合作者评价「比起红毯和光环，他爱的还是表演，这不是一个爱上‘副产品’的人。」「他把剧本翻烂了好几本」「他能从一个平静的表情立马眉头皱起来，瞬间更换好几种状态，让导演最后挑选。」「时隔一年多了，在许多采访中，他都可以准确无误地说出魏无羡的台词。」「陈玉珊喜欢这样的“侵略性”，她把它视作一种野心，是个人对自我的要求。」「他的旷野从此开始了。」对表演的热爱与纯粹，对工作的专注与奉献，对事业的情怀与野心——合作过的伙伴对他总有高度一致的评价。那些黑暗里的咬牙坚持，聚光灯下的清醒笃定，即使他自己只是偶尔提起、淡然略过，从他人嘴里也能窥见吉光片羽。一个采访中，在被问到想要如何介绍自己的时候，他说：你好，我是演员肖战。随即有些傻傻地笑了，“哇，好酷哦”。你不得不承认，有些天注定，也只因他接得住、当得起。他的荣耀与光芒远不止于此。会越来越好，演员肖战。@X玖少年团肖战DAYTOYpart1肖战自述http://t.cn/A6hpZbcDpart3记者侧写http://t.cn/A6hpF6wv#肖战入坑指南#[组图共9张]原图,0,0,0,"<re.Match object; span=(596, 605), match='[组图共9张]原图'>","['http://t.cn/A6hpZbcDpart3', 'http://t.cn/A6hpF6wv']","['肖战', '肖战人物封面', '肖战[超话]', '肖战', '肖战人物杂志两万字长文', '肖战入坑指南']","['@X玖少年团肖战DAYTOY', '@X玖少年团肖战DAYTOY']",转发理由:xz真的写的太好了，谢谢记录了我们不知道的故事！哪里来的一夜成名，事实都是百炼成钢@X玖少年团肖战DAYTOY未来一起努力一起加油一起同行原始用户:肖战安利兜转发内容:丨【@人物2月刊摘记】part2：合作者评价「比起红毯和光环，他爱的还是表演，这不是一个爱上‘副产品’的人。」「他把剧本翻烂了好几本」「他能从一个平静的表情立马眉头皱起来，瞬间更换好几种状态，让导演最后挑选。」「时隔一年多了，在许多采访中，他都可以准确无误地说出魏无羡的台词。」「陈玉珊喜欢这样的“侵略性”，她把它视作一种野心，是个人对自我的要求。」「他的旷野从此开始了。」对表演的热爱与纯粹，对工作的专注与奉献，对事业的情怀与野心——合作过的伙伴对他总有高度一致的评价。那些黑暗里的咬牙坚持，聚光灯下的清醒笃定，即使他自己只是偶尔提起、淡然略过，从他人嘴里也能窥见吉光片羽。一个采访中，在被问到想要如何介绍自己的时候，他说：你好，我是演员肖战。随即有些傻傻地笑了，“哇，好酷哦”。你不得不承认，有些天注定，也只因他接得住、当得起。他的荣耀与光芒远不止于此。会越来越好，演员肖战。@X玖少年团肖战DAYTOYpart1肖战自述记者侧写
3081,转发理由:【小十-鬼鬼】#肖战斗罗大陆#xz#肖战余生请多指教#願你眼裡是陽光，笑里是坦蕩。一路相伴！加油戰戰！願你星途坦蕩💫🌌願你再無風霜💫🌌願你平安順遂💫🌌願你越來越好💫🌌熱愛可抵歲月漫長彼此保護從來不是說說而已不相忘，勿相忘[微風]@X玖少年团肖战DAYTOY原始用户:赞赞独一份的温柔啊转发内容:#肖战最好的你[超话]##肖战人物封面##肖战心中有旷野#让我们一起向着更好的光亮走下去吧[加油][加油]@X玖少年团肖战DAYTOY原图,0,0,0,"<re.Match object; span=(219, 221), match='原图'>",[],"['肖战斗罗大陆', '肖战余生请多指教', '肖战最好的你[超话]', '肖战人物封面', '肖战心中有旷野']","['@X玖少年团肖战DAYTOY', '@X玖少年团肖战DAYTOY']",转发理由:【小十-鬼鬼】xz願你眼裡是陽光，笑里是坦蕩。一路相伴！加油戰戰！願你星途坦蕩💫🌌願你再無風霜💫🌌願你平安順遂💫🌌願你越來越好💫🌌熱愛可抵歲月漫長彼此保護從來不是說說而已不相忘，勿相忘[微風]@X玖少年团肖战DAYTOY原始用户:赞赞独一份的温柔啊转发内容:让我们一起向着更好的光亮走下去吧[加油][加油]@X玖少年团肖战DAYTOY
3082,"#肖战最好的你[超话]##肖战斗罗大陆#xz#肖战余生请多指教#💫ᴬʳᵒᵘⁿᵈᵗʰᵉᵍᵃˡᵃˣʸ,ᵗʰᵉʳᵉᵃʳᵉⁿᵒᵇʳⁱᵍʰᵗᵉʳˢᵗᵃʳˢᵗʰᵃⁿʸᵒᵘ你是天空最美的那颗✨你是我们心中最完美的存在★[兔子][组图共4张]原图",5,0,43,"<re.Match object; span=(106, 115), match='[组图共4张]原图'>",[],"['肖战最好的你[超话]', '肖战斗罗大陆', '肖战余生请多指教']",[],"xz💫ᴬʳᵒᵘⁿᵈᵗʰᵉᵍᵃˡᵃˣʸ,ᵗʰᵉʳᵉᵃʳᵉⁿᵒᵇʳⁱᵍʰᵗᵉʳˢᵗᵃʳˢᵗʰᵃⁿʸᵒᵘ你是天空最美的那颗✨你是我们心中最完美的存在★[兔子]"
3083,转发理由:等待春暖花开，英雄们平安归来和家人团聚！@X玖少年团肖战DAYTOY转发内容:抱歉，作者已设置仅展示半年内微博，此微博已不可见。,0,0,0,,[],[],['@X玖少年团肖战DAYTOY'],转发理由:等待春暖花开，英雄们平安归来和家人团聚！@X玖少年团肖战DAYTOY转发内容:抱歉，作者已设置仅展示半年内微博，此微博已不可见。
3084,#肖战最好的你[超话]##肖战斗罗大陆#xz#肖战余生请多指教#汇报一下今天我也很喜欢你@X玖少年团肖战DAYTOY原图,9,0,46,"<re.Match object; span=(58, 60), match='原图'>",[],"['肖战最好的你[超话]', '肖战斗罗大陆', '肖战余生请多指教']",['@X玖少年团肖战DAYTOY'],xz汇报一下今天我也很喜欢你@X玖少年团肖战DAYTOY
3085,转发理由:加油，一起守护小赞会越来越好的#肖战#转发内容:抱歉，作者已设置仅展示半年内微博，此微博已不可见。赞[0]原文转发[0]原文评论[0]转发理由:加油，一起守护小,0,0,0,,[],['肖战'],[],转发理由:加油，一起守护小赞会越来越好的转发内容:抱歉，作者已设置仅展示半年内微博，此微博已不可见。赞[0]原文转发[0]原文评论[0]转发理由:加油，一起守护小
3086,疯忙了一天大半夜的卡黑，版聊，轮博，还去试了下入门考试题目，虽然已经错过投票时间，最后给人事组@肖战人事组点赞，题目不错#肖战#肖战xzxzfxfxxzgg小赞赞赞小飞侠肖战余生请多指教肖战顾魏肖战言冰云肖战诛仙肖战张小凡肖战陈情令肖战魏无羡肖战斗罗大陆肖战唐三肖战狼殿下肖战疾冲肖战北堂墨染肖战我们的歌[组图共4张]原图,0,0,0,"<re.Match object; span=(152, 161), match='[组图共4张]原图'>",[],['肖战'],[],疯忙了一天大半夜的卡黑，版聊，轮博，还去试了下入门考试题目，虽然已经错过投票时间，最后给人事组@肖战人事组点赞，题目不错肖战xzxzfxfxxzgg小赞赞赞小飞侠肖战余生请多指教肖战顾魏肖战言冰云肖战诛仙肖战张小凡肖战陈情令肖战魏无羡肖战斗罗大陆肖战唐三肖战狼殿下肖战疾冲肖战北堂墨染肖战我们的歌
3087,#肖战最好的你[超话]##肖战斗罗大陆#xz#肖战#xz#肖战余生请多指教#想开一家店叫”我心里”，这样就可以大大方方对你说”有空来我心里坐坐呗。”@X玖少年团肖战DAYTOY原图,5,0,46,"<re.Match object; span=(88, 90), match='原图'>",[],"['肖战最好的你[超话]', '肖战斗罗大陆', '肖战', '肖战余生请多指教']",['@X玖少年团肖战DAYTOY'],xzxz想开一家店叫”我心里”，这样就可以大大方方对你说”有空来我心里坐坐呗。”@X玖少年团肖战DAYTOY
3088,转发理由:你怎么这么优秀，这么厉害呢@X玖少年团肖战DAYTOY让我这种废🦐情何以堪呐原始用户:芒果影视台转发内容:肖战的画被中国日报网选用在外交部长王毅在慕尼黑演讲视频的结尾！芒果影视台的微博视频,0,0,0,,[],[],['@X玖少年团肖战DAYTOY'],转发理由:你怎么这么优秀，这么厉害呢@X玖少年团肖战DAYTOY让我这种废🦐情何以堪呐原始用户:芒果影视台转发内容:肖战的画被中国日报网选用在外交部长王毅在慕尼黑演讲视频的结尾！芒果影视台的微博视频
3089,转发理由:恭喜肖战，未来共同一路前行@X玖少年团肖战DAYTOY原始用户:艾漫数据转发内容:#中国文娱金数据#未登录状态下系统默认本命名单公布！昨日访问#中国娱乐指数#的用户中，设置其为本命最多的艺人第1名为：#肖战[超话]#；第2名为：#李现[超话]#；第3名为：#刘宇宁[超话]#。想让自家idol被更多人看到吗？快来这里设置本命吧（计算范围：在中国娱乐指数登录状态下不论是新设置本命，还是已经设置本命的用户。不计算未登录用户、已登录但是未设置本命的用户、媒体、品牌等VIP或VVIP用户）[组图共2张]原图,0,0,0,"<re.Match object; span=(247, 256), match='[组图共2张]原图'>",[],"['中国文娱金数据', '中国娱乐指数', '肖战[超话]', '李现[超话]', '刘宇宁[超话]']",['@X玖少年团肖战DAYTOY'],转发理由:恭喜肖战，未来共同一路前行@X玖少年团肖战DAYTOY原始用户:艾漫数据转发内容:未登录状态下系统默认本命名单公布！昨日访问的用户中，设置其为本命最多的艺人第1名为：；第2名为：；第3名为：。想让自家idol被更多人看到吗？快来这里设置本命吧（计算范围：在中国娱乐指数登录状态下不论是新设置本命，还是已经设置本命的用户。不计算未登录用户、已登录但是未设置本命的用户、媒体、品牌等VIP或VVIP用户）
3090,转发理由:哈哈哈哈哈哈哈配音版很OK@X玖少年团肖战DAYTOY原始用户:Tamama是君不是酱转发内容:有配音版了……笑死！Cr.@蒋Eri-#肖战#胡萝卜爱吃肖白兔的微博视频,0,0,0,,[],['肖战'],['@X玖少年团肖战DAYTOY'],转发理由:哈哈哈哈哈哈哈配音版很OK@X玖少年团肖战DAYTOY原始用户:Tamama是君不是酱转发内容:有配音版了……笑死！Cr.@蒋Eri-胡萝卜爱吃肖白兔的微博视频
3091,#肖战最好的你[超话]##肖战斗罗大陆#xz#肖战余生请多指教#“在被风吹过的夏天”☔你是“绿光”让我“心动”⚡我们是“一起追梦的人”💃“余年”有战很“满足”💖因为你是我们的“完美生活”💏@X玖少年团肖战DAYTOY原图,4,0,41,"<re.Match object; span=(108, 110), match='原图'>",[],"['肖战最好的你[超话]', '肖战斗罗大陆', '肖战余生请多指教']",['@X玖少年团肖战DAYTOY'],xz“在被风吹过的夏天”☔你是“绿光”让我“心动”⚡我们是“一起追梦的人”💃“余年”有战很“满足”💖因为你是我们的“完美生活”💏@X玖少年团肖战DAYTOY
3092,"转发理由:精灵王子太帅了@X玖少年团肖战DAYTOY查看图片原始用户:芒果TV转发内容:#肖战[超话]#动态海报,神兽同框,独特的意境，魔幻的风格，@X玖少年团肖战DAYTOY再次诠释独特魅力哦[爱你]原图",0,0,0,"<re.Match object; span=(101, 103), match='原图'>",[],['肖战[超话]'],"['@X玖少年团肖战DAYTOY', '@X玖少年团肖战DAYTOY']","转发理由:精灵王子太帅了@X玖少年团肖战DAYTOY查看图片原始用户:芒果TV转发内容:动态海报,神兽同框,独特的意境，魔幻的风格，@X玖少年团肖战DAYTOY再次诠释独特魅力哦[爱你]"
3093,转发理由:磕到了收到你的情书了@X玖少年团肖战DAYTOY歌单里我多了一封你今晚寄的💌原始用户:西莫DAYTOY转发内容:amessage[组图共4张]原图,0,0,0,"<re.Match object; span=(69, 78), match='[组图共4张]原图'>",[],[],['@X玖少年团肖战DAYTOY'],转发理由:磕到了收到你的情书了@X玖少年团肖战DAYTOY歌单里我多了一封你今晚寄的💌原始用户:西莫DAYTOY转发内容:amessage
3094,转发理由:Getit谢谢小战的“翻译”//@肖战工作室:加速送信中…！节日快乐转发内容:抱歉，作者已设置仅展示半年内微博，此微博已不可见。,0,0,0,,[],[],[],转发理由:Getit谢谢小战的“翻译”//@肖战工作室:加速送信中…！节日快乐转发内容:抱歉，作者已设置仅展示半年内微博，此微博已不可见。
3095,转发理由:啊啊啊啊啊终于营业了，情人节快乐@X玖少年团肖战DAYTOY又是手绘图💯😘转发内容:抱歉，作者已设置仅展示半年内微博，此微博已不可见。,0,0,0,,[],[],['@X玖少年团肖战DAYTOY'],转发理由:啊啊啊啊啊终于营业了，情人节快乐@X玖少年团肖战DAYTOY又是手绘图💯😘转发内容:抱歉，作者已设置仅展示半年内微博，此微博已不可见。
3096,转发理由:是@X玖少年团肖战DAYTOY捐献的装备啊这种装备对医务人员来说太重要了！向一线医务人员老公表达敬意！希望他们都保护好自己，平安归来转发内容://t.cn/Rfd3rQV,5,0,0,,[],[],['@X玖少年团肖战DAYTOY'],转发理由:是@X玖少年团肖战DAYTOY捐献的装备啊这种装备对医务人员来说太重要了！向一线医务人员老公表达敬意！希望他们都保护好自己，平安归来转发内容://t.cn/Rfd3rQV
3097,转发理由:我的精灵王子@X玖少年团肖战DAYTOY情人节快乐！原始用户:时尚芭莎转发内容:#肖战神兽同框#明月灼灼，江流似霰，似此星辰非昨夜；不惧过往、不畏将来，皎皎少年踏梦来。在这个充满爱的节日里，#BAZAAR电影组#携手演员@X玖少年团肖战DAYTOY遥祝各位安康，继续等待一个Surprise～芭莎电影的微博视频总策划/@宋斐BAZAAR(芭莎电影组)摄影/@陈漫ChenMan视觉统筹、形象(黑发组)/@细路任化妆(银发组)/@琪琪liu776发型(银发组)/@张哲纶ONTIME服装造型(银发组)/@Fil小白妆发(黑发组)/王亚飞采访、撰文/李冰清LilyLee新媒体/Timmy制片/OXY服装统筹/张夏晴制片助理/孙秦岚服装助理/伏馨逸、李硕菲特别鸣谢/@卡地亚@GUCCI动态海报设计/@有点意思的官微,0,0,0,,[],"['肖战神兽同框', 'BAZAAR电影组']","['@X玖少年团肖战DAYTOY', '@X玖少年团肖战DAYTOY']",转发理由:我的精灵王子@X玖少年团肖战DAYTOY情人节快乐！原始用户:时尚芭莎转发内容:明月灼灼，江流似霰，似此星辰非昨夜；不惧过往、不畏将来，皎皎少年踏梦来。在这个充满爱的节日里，携手演员@X玖少年团肖战DAYTOY遥祝各位安康，继续等待一个Surprise～芭莎电影的微博视频总策划/@宋斐BAZAAR(芭莎电影组)摄影/@陈漫ChenMan视觉统筹、形象(黑发组)/@细路任化妆(银发组)/@琪琪liu776发型(银发组)/@张哲纶ONTIME服装造型(银发组)/@Fil小白妆发(黑发组)/王亚飞采访、撰文/李冰清LilyLee新媒体/Timmy制片/OXY服装统筹/张夏晴制片助理/孙秦岚服装助理/伏馨逸、李硕菲特别鸣谢/@卡地亚@GUCCI动态海报设计/@有点意思的官微
3098,转发理由:#肖战roseonly品牌代言人#听说遇见命中注定的人，心脏会先认出来，难怪我看见你时，心脏不停跳动。@X玖少年团肖战DAYTOY转发内容:抱歉，作者已设置仅展示半年内微博，此微博已不可见。,1,0,0,,[],['肖战roseonly品牌代言人'],['@X玖少年团肖战DAYTOY'],转发理由:听说遇见命中注定的人，心脏会先认出来，难怪我看见你时，心脏不停跳动。@X玖少年团肖战DAYTOY转发内容:抱歉，作者已设置仅展示半年内微博，此微博已不可见。
3099,转发理由:哇查看图片原始用户:大猪蹄子研究所转发内容:投稿：差点因为疫情错过我们的第一个情人节，本来以为就凉凉了没想到男朋友私下跟我憋了个大招！为了骗我竟然组织了一百个人整了局和平精英水友赛，结果等我进比赛之后才发现是他偷偷准备的惊喜！还带我坐热气球看星空极光！！今天做成了视频送给我作为情人节礼物，这么有心的男孩子集美们也一定都要拥（看）有（看）！！#情人节遇上疫情怎么过#大猪蹄子研究所的微博视频,0,0,0,,[],['情人节遇上疫情怎么过'],[],转发理由:哇查看图片原始用户:大猪蹄子研究所转发内容:投稿：差点因为疫情错过我们的第一个情人节，本来以为就凉凉了没想到男朋友私下跟我憋了个大招！为了骗我竟然组织了一百个人整了局和平精英水友赛，结果等我进比赛之后才发现是他偷偷准备的惊喜！还带我坐热气球看星空极光！！今天做成了视频送给我作为情人节礼物，这么有心的男孩子集美们也一定都要拥（看）有（看）！！大猪蹄子研究所的微博视频
3100,没错～@X玖少年团肖战DAYTOY就是我的心动理想型，#有情有艺#真是神助力！微博云相亲,0,0,0,,[],['有情有艺'],['@X玖少年团肖战DAYTOY'],没错～@X玖少年团肖战DAYTOY就是我的心动理想型，真是神助力！微博云相亲
3101,#肖战[超话]##我与肖战的初心动#xz#肖战余生请多指教#战羡入坑，后来跟着🦐姐考古就越陷越深了🔒注定跟你走一辈子啦@X玖少年团肖战DAYTOY你怎么这么美好😘情人节快乐🌹始于颜值，陷于才华，忠于人品肖战xzxzggxfx[组图共9张]原图,13,0,7,"<re.Match object; span=(112, 121), match='[组图共9张]原图'>",[],"['肖战[超话]', '我与肖战的初心动', '肖战余生请多指教']",['@X玖少年团肖战DAYTOY'],xz战羡入坑，后来跟着🦐姐考古就越陷越深了🔒注定跟你走一辈子啦@X玖少年团肖战DAYTOY你怎么这么美好😘情人节快乐🌹始于颜值，陷于才华，忠于人品肖战xzxzggxfx
3102,转发理由:就知道🦐姐会截，好腰力我爱的很纯粹原始用户:五两甜转发内容:#肖战#这一大早的...五两甜的微博视频,0,0,0,,[],['肖战'],[],转发理由:就知道🦐姐会截，好腰力我爱的很纯粹原始用户:五两甜转发内容:这一大早的...五两甜的微博视频
3103,转发理由:情人节快乐查看图片原始用户:CCTV经典咏流传转发内容:#经典咏流传#今天是#情人节#，不管单身与否，都要很快乐啊，因为爱和喜欢本身就是这样充满幸福的词语。[组图共9张]原图,0,0,0,"<re.Match object; span=(83, 92), match='[组图共9张]原图'>",[],"['经典咏流传', '情人节']",[],转发理由:情人节快乐查看图片原始用户:CCTV经典咏流传转发内容:今天是，不管单身与否，都要很快乐啊，因为爱和喜欢本身就是这样充满幸福的词语。
3104,转发理由:#日常见肖战#哇哇哇情人节快乐@X玖少年团肖战DAYTOY原始用户:肖战工作室转发内容:#日常见肖战#400万粉丝福利在此！疫情期间云过节，我们一起等春来～@X玖少年团肖战DAYTOY#肖战[超话]#肖战工作室的微博视频,0,0,0,,[],"['日常见肖战', '日常见肖战', '肖战[超话]']","['@X玖少年团肖战DAYTOY', '@X玖少年团肖战DAYTOY']",转发理由:哇哇哇情人节快乐@X玖少年团肖战DAYTOY原始用户:肖战工作室转发内容:400万粉丝福利在此！疫情期间云过节，我们一起等春来～@X玖少年团肖战DAYTOY肖战工作室的微博视频
3105,转发理由:晚睡福利吗？！情人节暴击@X玖少年团肖战DAYTOY谢谢老师分享，转战B站#肖战#xz#肖战时尚芭莎#原始用户:ZACKIMAGE转发内容:#肖战杂志#📷#肖战时尚芭莎#@ZACK张悦#ZACKWORKSHOP#ZACKWORKSHOP新的一期更新了！！📸📸📸📸这一次讲的是「肖战大片拍摄幕后揭秘相机的使用」完整版视频请到B站搜索关注【张悦ZACK】摄影师张悦B站http://t.cn/A6hbcK30📷ZACKIMAGE的微博视频,2,1,1,,['http://t.cn/A6hbcK30'],"['肖战', '肖战时尚芭莎', '肖战杂志', '肖战时尚芭莎', 'ZACKWORKSHOP']",['@X玖少年团肖战DAYTOY'],转发理由:晚睡福利吗？！情人节暴击@X玖少年团肖战DAYTOY谢谢老师分享，转战B站xz原始用户:ZACKIMAGE转发内容:📷@ZACK张悦ZACKWORKSHOP新的一期更新了！！📸📸📸📸这一次讲的是「肖战大片拍摄幕后揭秘相机的使用」完整版视频请到B站搜索关注【张悦ZACK】摄影师张悦B站📷ZACKIMAGE的微博视频
3106,#肖战最好的你[超话]##肖战明星大侦探#xz#肖战roseonly品牌代言人#情人节快乐[给你小心心]@X玖少年团肖战DAYTOY明天又可以见到你啦！肖战xzxzfxfxxzggroseonly诺誓的微博视频,6,0,45,,[],"['肖战最好的你[超话]', '肖战明星大侦探', '肖战roseonly品牌代言人']",['@X玖少年团肖战DAYTOY'],xz情人节快乐[给你小心心]@X玖少年团肖战DAYTOY明天又可以见到你啦！肖战xzxzfxfxxzggroseonly诺誓的微博视频
3107,转发理由:#肖战#xz#肖战余生请多指教#我是只战斗🦐，不怕不怕啦！！！@X玖少年团肖战DAYTOY转发内容:抱歉，作者已设置仅展示半年内微博，此微博已不可见。,0,0,0,,[],"['肖战', '肖战余生请多指教']",['@X玖少年团肖战DAYTOY'],转发理由:xz我是只战斗🦐，不怕不怕啦！！！@X玖少年团肖战DAYTOY转发内容:抱歉，作者已设置仅展示半年内微博，此微博已不可见。
