,微博正文,点赞数,转发数,评论数,附图,附链接,TAG,明星,清洗正文
3465,我在#森林驿站#帮助了猕猴，获得了爱心和动物卡片。#熊猫守护者#们，快加入驿站一起玩吧！熊猫守护者原图,0,0,0,"<re.Match object; span=(49, 51), match='原图'>",[],"['森林驿站', '熊猫守护者']",[],我在帮助了猕猴，获得了爱心和动物卡片。们，快加入驿站一起玩吧！熊猫守护者
3466,我在#森林驿站#帮助了猕猴，获得了爱心和动物卡片。#熊猫守护者#们，快加入驿站一起玩吧！熊猫守护者原图,0,0,0,"<re.Match object; span=(49, 51), match='原图'>",[],"['森林驿站', '熊猫守护者']",[],我在帮助了猕猴，获得了爱心和动物卡片。们，快加入驿站一起玩吧！熊猫守护者
3467,#肖战最好的你[超话]##肖战余生请多指教#xz#肖战斗罗大陆#【只回唯，不回主超链接，不回无贡献】青年演员肖战潜心打磨演技，砥砺前行，待播剧《狼殿下》洒脱不羁的疾冲，《斗罗大陆》人生开挂的唐三，《余生请多指教》儒雅清冷的医生顾魏，多面人生，不同精彩！四季思君，待君归来。@X玖少年团肖战DAYTOY肖战余生请多指教肖战斗罗大陆,1,0,31,,[],"['肖战最好的你[超话]', '肖战余生请多指教', '肖战斗罗大陆']",['@X玖少年团肖战DAYTOY'],xz【只回唯，不回主超链接，不回无贡献】青年演员肖战潜心打磨演技，砥砺前行，待播剧《狼殿下》洒脱不羁的疾冲，《斗罗大陆》人生开挂的唐三，《余生请多指教》儒雅清冷的医生顾魏，多面人生，不同精彩！四季思君，待君归来。@X玖少年团肖战DAYTOY肖战余生请多指教肖战斗罗大陆
3468,#肖战最好的你[超话]##肖战余生请多指教#xz#肖战斗罗大陆#我喜欢一个医生，他叫顾魏。我喜欢一个王爷，他叫北堂墨染。我喜欢一个少爷，他叫方天泽。我喜欢一个恣意少年，他叫魏无羡。我喜欢一个努力的男孩，他叫肖战！因为是肖战，所以喜欢。@X玖少年团肖战DAYTOY肖战余生请多指教肖战斗罗大陆[组图共9张]原图,1,0,25,"<re.Match object; span=(145, 154), match='[组图共9张]原图'>",[],"['肖战最好的你[超话]', '肖战余生请多指教', '肖战斗罗大陆']",['@X玖少年团肖战DAYTOY'],xz我喜欢一个医生，他叫顾魏。我喜欢一个王爷，他叫北堂墨染。我喜欢一个少爷，他叫方天泽。我喜欢一个恣意少年，他叫魏无羡。我喜欢一个努力的男孩，他叫肖战！因为是肖战，所以喜欢。@X玖少年团肖战DAYTOY肖战余生请多指教肖战斗罗大陆
3469,转发理由:青少年的身心健康值得全社会共同努力💪原始用户:半月谈转发内容:【检察日报翦法平：警惕所谓“意见领袖”以话术操控青少年打击网络暴力必须亮剑】#网络信息内容生态治理#为了应对越来越复杂的网络生态，国家网信办制定出台了《网络信息内容生态治理规定》，从今年3月1日起施行。《治理规定》明确划分了后果和责任的界限，对网络信息内容生产者划定禁止触碰的十条红线，对网络生态治理的主体也作出职责和义务的明确规定。然而遗憾的是，《治理规定》出台四月有余，社交网络平台上的网络暴力行为似乎并未明显减少。网络暴力在世界众多国家都不同程度存在，如何治理网络暴力是互联网时代社会治理的重要命题。娱乐圈是网络暴力的重灾区，明星们成为网络暴力的直接受害者。中国的乔任梁、韩国的崔雪莉、日本的木村花等明星，都曾经遭受过网络暴力。在社交网络平台上，一些自媒体账号、网络大V以及黑公关公司因为收取相关方好处或为吸引眼球，为黑而黑，不断掀起网络暴力的浪潮，甚至赤裸裸地侵犯公民隐私、破坏计算机信息系统及敲诈勒索等。很多网民都有一种感觉，本来好好的社交网络平台理性讨论正在变少，充斥着无休止的“撕逼”、放大焦虑、以谣传谣的现象。网络暴力屡禁不止的背后，除了无处不在的利益，更有着受害者难以维护自身权益的痛点。目前，大多数遭遇网络暴力的当事人面临着“维权三难”：一是匿名的“键盘侠”有恃无恐，实名的受害者起诉手续繁琐，动辄耗时数月；二是施暴者可能瞬间就可以打下一行字，引发一群人去肆意辱骂你，而受害者一年半载走完诉讼程序，仅换来一纸道歉；三是流言中伤、诋毁声誉带来的损害，即便是打赢了官司，谣言造成的影响已经无法挽回，而且法难责众，告赢了一个，其他人并不会因此而受到震慑。最终，绝大多数当事人都选择忍气吞声，导致施暴者有恃无恐，形成恶性循环。对于网络暴力的根源，可以援引法国社会学家古斯塔夫·勒庞的著作《乌合之众》中有关群体行为的分析。他认为个体一旦参加到群众之中，由于匿名、感染、暗示等因素，会丧失理性和责任感，表现出冲动的、凶残的反社会行为。必须警惕的是，我国有未成年网民近1.7亿，由于他们自控力差，模仿力强，有害的网络信息对他们行为和价值观的形成都产生了极大的负面影响，很多青少年参与了网暴，特别是对演艺人员的网暴。据北京互联网法院发布的《“粉丝文化”与青少年网络言论失范问题研究报告》，“以青少年为涉嫌侵权主体(即案件被告)的网络侵害名誉权行为集中出现于从事演艺工作的公众人物名誉权侵权案件中，同时体现出近年兴起的粉丝文化的突出特点，此类案件共计125件，占全部网络侵害名誉权纠纷的11.63%。”在部分互联网平台纵容之下，黑公关、所谓的“意见领袖”熟练地操控话术，裹挟三观尚在形成期的青少年。有的青少年在对真相片面了解的情况下，认为自己是正义之师，殊不知已经在不知情的情况下成为网络暴力大军中的一员，成为博取利益流量的帮手，甚至成为违法犯罪行为的共犯。今年全国两会通过的民法典，对公民的人格权有了更加清晰、更有力度的保护。法律的生命与力量重在执行，打击“网络暴力”必须亮剑，不能任由网络暴力事件频发，活生生撕裂舆论场，给当事人造成巨大伤害。执法司法部门要针对重点案件坚决迅速查办，坚决打击利用网络暴力裹挟青少年群体行为，坚决打击以网络暴力攫取毒流量的网络黑产，坚决打击人肉搜索、深度伪造、操纵账号等违法活动。网络健康生态的营造需要各方齐抓共管。对政府而言，就是要加大监管力度，警惕那些故意炒作，制造混乱，误导网民的“病毒”信息传播，同时要抓好统筹协调，构建综合治理体系。对于网络平台，要加强信息发布审核，提高审查鉴别能力，不给“病毒”信息传播提供渠道。对于各类媒体，特别是自媒体，要加强自律，守住法律和道德两条底线。对于网民来说，每个人都是网络信息的传播主体和接收终端，要做一名网络生态文明的维护者，文明上网、文明发言，理性判断、理性行动，切不可盲目从众。原图,2,0,0,"<re.Match object; span=(1618, 1620), match='原图'>",[],['网络信息内容生态治理'],[],转发理由:青少年的身心健康值得全社会共同努力💪原始用户:半月谈转发内容:【检察日报翦法平：警惕所谓“意见领袖”以话术操控青少年打击网络暴力必须亮剑】为了应对越来越复杂的网络生态，国家网信办制定出台了《网络信息内容生态治理规定》，从今年3月1日起施行。《治理规定》明确划分了后果和责任的界限，对网络信息内容生产者划定禁止触碰的十条红线，对网络生态治理的主体也作出职责和义务的明确规定。然而遗憾的是，《治理规定》出台四月有余，社交网络平台上的网络暴力行为似乎并未明显减少。网络暴力在世界众多国家都不同程度存在，如何治理网络暴力是互联网时代社会治理的重要命题。娱乐圈是网络暴力的重灾区，明星们成为网络暴力的直接受害者。中国的乔任梁、韩国的崔雪莉、日本的木村花等明星，都曾经遭受过网络暴力。在社交网络平台上，一些自媒体账号、网络大V以及黑公关公司因为收取相关方好处或为吸引眼球，为黑而黑，不断掀起网络暴力的浪潮，甚至赤裸裸地侵犯公民隐私、破坏计算机信息系统及敲诈勒索等。很多网民都有一种感觉，本来好好的社交网络平台理性讨论正在变少，充斥着无休止的“撕逼”、放大焦虑、以谣传谣的现象。网络暴力屡禁不止的背后，除了无处不在的利益，更有着受害者难以维护自身权益的痛点。目前，大多数遭遇网络暴力的当事人面临着“维权三难”：一是匿名的“键盘侠”有恃无恐，实名的受害者起诉手续繁琐，动辄耗时数月；二是施暴者可能瞬间就可以打下一行字，引发一群人去肆意辱骂你，而受害者一年半载走完诉讼程序，仅换来一纸道歉；三是流言中伤、诋毁声誉带来的损害，即便是打赢了官司，谣言造成的影响已经无法挽回，而且法难责众，告赢了一个，其他人并不会因此而受到震慑。最终，绝大多数当事人都选择忍气吞声，导致施暴者有恃无恐，形成恶性循环。对于网络暴力的根源，可以援引法国社会学家古斯塔夫·勒庞的著作《乌合之众》中有关群体行为的分析。他认为个体一旦参加到群众之中，由于匿名、感染、暗示等因素，会丧失理性和责任感，表现出冲动的、凶残的反社会行为。必须警惕的是，我国有未成年网民近1.7亿，由于他们自控力差，模仿力强，有害的网络信息对他们行为和价值观的形成都产生了极大的负面影响，很多青少年参与了网暴，特别是对演艺人员的网暴。据北京互联网法院发布的《“粉丝文化”与青少年网络言论失范问题研究报告》，“以青少年为涉嫌侵权主体(即案件被告)的网络侵害名誉权行为集中出现于从事演艺工作的公众人物名誉权侵权案件中，同时体现出近年兴起的粉丝文化的突出特点，此类案件共计125件，占全部网络侵害名誉权纠纷的11.63%。”在部分互联网平台纵容之下，黑公关、所谓的“意见领袖”熟练地操控话术，裹挟三观尚在形成期的青少年。有的青少年在对真相片面了解的情况下，认为自己是正义之师，殊不知已经在不知情的情况下成为网络暴力大军中的一员，成为博取利益流量的帮手，甚至成为违法犯罪行为的共犯。今年全国两会通过的民法典，对公民的人格权有了更加清晰、更有力度的保护。法律的生命与力量重在执行，打击“网络暴力”必须亮剑，不能任由网络暴力事件频发，活生生撕裂舆论场，给当事人造成巨大伤害。执法司法部门要针对重点案件坚决迅速查办，坚决打击利用网络暴力裹挟青少年群体行为，坚决打击以网络暴力攫取毒流量的网络黑产，坚决打击人肉搜索、深度伪造、操纵账号等违法活动。网络健康生态的营造需要各方齐抓共管。对政府而言，就是要加大监管力度，警惕那些故意炒作，制造混乱，误导网民的“病毒”信息传播，同时要抓好统筹协调，构建综合治理体系。对于网络平台，要加强信息发布审核，提高审查鉴别能力，不给“病毒”信息传播提供渠道。对于各类媒体，特别是自媒体，要加强自律，守住法律和道德两条底线。对于网民来说，每个人都是网络信息的传播主体和接收终端，要做一名网络生态文明的维护者，文明上网、文明发言，理性判断、理性行动，切不可盲目从众。
3470,#暑期嘉年华#我已为林之校顾魏投出一票，一起来为精彩CP打call吧！！！最爱CP,0,0,0,,[],['暑期嘉年华'],[],我已为林之校顾魏投出一票，一起来为精彩CP打call吧！！！最爱CP
3471,#暑期嘉年华#我已为@电视剧余生请多指教投出一票，一起来押播今夏最期待上线的待播剧吧！最爱角色,0,0,0,,[],['暑期嘉年华'],[],我已为@电视剧余生请多指教投出一票，一起来押播今夏最期待上线的待播剧吧！最爱角色
3472,#暑期嘉年华#我已为顾魏投出一票，一起来为精彩角色打call吧！！！最爱角色,0,0,0,,[],['暑期嘉年华'],[],我已为顾魏投出一票，一起来为精彩角色打call吧！！！最爱角色
3473,#肖战最好的你[超话]##肖战余生请多指教#xz#狼殿下肖战#【只回唯，不回主超，无贡献不回】“天圆地方，请你自由地飞，我们静默跟随着就好。你不需要回头看，你知道，我们一直都在。”【取自有钱战报】xzxzgg@X玖少年团肖战DAYTOY肖战余生请多指教狼殿下肖战图片cr.logo[组图共9张]原图,0,0,30,"<re.Match object; span=(140, 149), match='[组图共9张]原图'>",[],"['肖战最好的你[超话]', '肖战余生请多指教', '狼殿下肖战']",['@X玖少年团肖战DAYTOY'],xz【只回唯，不回主超，无贡献不回】“天圆地方，请你自由地飞，我们静默跟随着就好。你不需要回头看，你知道，我们一直都在。”【取自有钱战报】xzxzgg@X玖少年团肖战DAYTOY肖战余生请多指教狼殿下肖战图片cr.logo
3474,转发理由:从我做起，爱国敬业，诚信友善，好好生活，努力工作，关注作品，拒绝私生，接纳不同的声音，尊重任何人的选择。@X玖少年团肖战DAYTOY转发内容:抱歉，作者已设置仅展示半年内微博，此微博已不可见。,2,0,0,,[],[],['@X玖少年团肖战DAYTOY'],转发理由:从我做起，爱国敬业，诚信友善，好好生活，努力工作，关注作品，拒绝私生，接纳不同的声音，尊重任何人的选择。@X玖少年团肖战DAYTOY转发内容:抱歉，作者已设置仅展示半年内微博，此微博已不可见。
3475,#肖战最好的你[超话]##狼殿下肖战#xz#肖战余生请多指教#【只回唯，不回主超链接无贡献】从我做起，爱国敬业，诚信友善，好好生活，努力工作，关注作品，拒绝私生，接纳不同的声音，尊重任何人的选择。@X玖少年团肖战DAYTOY狼殿下肖战肖战余生请多指教,0,0,28,,[],"['肖战最好的你[超话]', '狼殿下肖战', '肖战余生请多指教']",['@X玖少年团肖战DAYTOY'],xz【只回唯，不回主超链接无贡献】从我做起，爱国敬业，诚信友善，好好生活，努力工作，关注作品，拒绝私生，接纳不同的声音，尊重任何人的选择。@X玖少年团肖战DAYTOY狼殿下肖战肖战余生请多指教
3476,转发理由:加油加油加油转发内容:抱歉，作者已设置仅展示半年内微博，此微博已不可见。,1,0,0,,[],[],[],转发理由:加油加油加油转发内容:抱歉，作者已设置仅展示半年内微博，此微博已不可见。
3477,肖战顺顺利利，平安顺遂平安喜乐肖战顺顺利利，平安顺遂平安喜乐肖战顺顺利利，平安顺遂平安喜乐肖战顺顺利利，平安顺遂平安喜乐肖战顺顺利利，平安顺遂平安喜乐肖战顺顺利利，平安顺遂平安喜乐肖战顺顺利利，平安顺遂平安喜乐肖战顺顺利利，平安顺遂平安喜乐...全文,4,1,0,,[],[],[],肖战顺顺利利，平安顺遂平安喜乐肖战顺顺利利，平安顺遂平安喜乐肖战顺顺利利，平安顺遂平安喜乐肖战顺顺利利，平安顺遂平安喜乐肖战顺顺利利，平安顺遂平安喜乐肖战顺顺利利，平安顺遂平安喜乐肖战顺顺利利，平安顺遂平安喜乐肖战顺顺利利，平安顺遂平安喜乐...全文
3478,转发理由:我个人作为粉丝愿意与肖战工作室共同维护良好的网络环境，我也将始终遵循工作室和影音会的倡议与引导约束自我。原始用户:肖战工作室转发内容:分享图片原图,1,0,0,"<re.Match object; span=(76, 78), match='原图'>",[],[],[],转发理由:我个人作为粉丝愿意与肖战工作室共同维护良好的网络环境，我也将始终遵循工作室和影音会的倡议与引导约束自我。原始用户:肖战工作室转发内容:分享图片
3479,转发理由:加油，一起维护//@肖战影音会官微:作为自发形成的散粉组织，我们也会用积极的态度去引领粉丝，和大家一起维护健康的网络环境。原始用户:肖战工作室转发内容:分享图片原图,1,0,0,"<re.Match object; span=(85, 87), match='原图'>",[],[],[],转发理由:加油，一起维护//@肖战影音会官微:作为自发形成的散粉组织，我们也会用积极的态度去引领粉丝，和大家一起维护健康的网络环境。原始用户:肖战工作室转发内容:分享图片
3480,转发理由:啊啊啊啊，抽到我吧转发内容://t.cn/Rfd3rQV,0,0,0,,[],[],[],转发理由:啊啊啊啊，抽到我吧转发内容://t.cn/Rfd3rQV
3481,#暑期嘉年华#我已为林之校顾魏投出一票，一起来为精彩CP打call吧！！！最爱CP,0,0,0,,[],['暑期嘉年华'],[],我已为林之校顾魏投出一票，一起来为精彩CP打call吧！！！最爱CP
3482,#暑期嘉年华#我已为@电视剧余生请多指教投出一票，一起来押播今夏最期待上线的待播剧吧！最爱角色,0,0,0,,[],['暑期嘉年华'],[],我已为@电视剧余生请多指教投出一票，一起来押播今夏最期待上线的待播剧吧！最爱角色
3483,#暑期嘉年华#我已为顾魏投出一票，一起来为精彩角色打call吧！！！最爱角色,0,0,0,,[],['暑期嘉年华'],[],我已为顾魏投出一票，一起来为精彩角色打call吧！！！最爱角色
3484,转发理由://@默默心意:#肖战正能量艺人#肖战#肖战公益一路有你#//@战羡反黑站:#肖战公益一路有你#xz#肖战正能量艺人#原始用户:河北长城网转发内容:【40万条编织袋支援九江湖口！】#肖战#公益站购买编织袋捐赠洪涝灾区后，粉丝纷纷自发购买，店家根据购买信息初步预算后统计肖战粉丝购买了约40万条用于支援九江湖口！其中21万条已经装车运往受灾区，剩余的20万条也在紧急筹备运送中！@X玖少年团肖战DAYTOY[组图共9张]原图,0,0,0,"<re.Match object; span=(207, 216), match='[组图共9张]原图'>",[],"['肖战正能量艺人', '肖战公益一路有你', '肖战公益一路有你', '肖战正能量艺人', '肖战']",['@X玖少年团肖战DAYTOY'],转发理由://@默默心意:肖战//@战羡反黑站:xz原始用户:河北长城网转发内容:【40万条编织袋支援九江湖口！】公益站购买编织袋捐赠洪涝灾区后，粉丝纷纷自发购买，店家根据购买信息初步预算后统计肖战粉丝购买了约40万条用于支援九江湖口！其中21万条已经装车运往受灾区，剩余的20万条也在紧急筹备运送中！@X玖少年团肖战DAYTOY
3485,转发理由://@深茶Daisy:好棒//@阿白白的坚果://@是河马姐姐://@编织袋源头厂家:感谢肖战公益站的所有粉丝们，是你们的热情带动了我们，让我们携手同行为了抗洪做出我们的贡献，非常感谢大家的支持与信任。我们易通塑编厂淘宝店铺今天下午3点在店铺淘宝直播间给大家互动说明昨天我们的发货情况及后续快递物流跟进情况，和灾区防洪物资接收情况给大家做出说明。转发内容:抱歉，作者已设置仅展示半年内微博，此微博已不可见。,1,2,0,,[],[],[],转发理由://@深茶Daisy:好棒//@阿白白的坚果://@是河马姐姐://@编织袋源头厂家:感谢肖战公益站的所有粉丝们，是你们的热情带动了我们，让我们携手同行为了抗洪做出我们的贡献，非常感谢大家的支持与信任。我们易通塑编厂淘宝店铺今天下午3点在店铺淘宝直播间给大家互动说明昨天我们的发货情况及后续快递物流跟进情况，和灾区防洪物资接收情况给大家做出说明。转发内容:抱歉，作者已设置仅展示半年内微博，此微博已不可见。
3486,转发理由:一起加油转发内容:抱歉，作者已设置仅展示半年内微博，此微博已不可见。,0,0,0,,[],[],[],转发理由:一起加油转发内容:抱歉，作者已设置仅展示半年内微博，此微博已不可见。
3487,我在#森林驿站#为『关注长江江豚和Ta的伙伴们』捐助了5颗爱心！和#熊猫守护者#一起刷微博，攒能量，收获爱心，共同助力野生动物的生态系统保护，实现区域内人与野生动物的和谐共存吧！熊猫守护者原图,0,0,0,"<re.Match object; span=(94, 96), match='原图'>",[],"['森林驿站', '熊猫守护者']",[],我在为『关注长江江豚和Ta的伙伴们』捐助了5颗爱心！和一起刷微博，攒能量，收获爱心，共同助力野生动物的生态系统保护，实现区域内人与野生动物的和谐共存吧！熊猫守护者
3488,我在#森林驿站#帮助了大象，获得了爱心和动物卡片。#熊猫守护者#们，快加入驿站一起玩吧！熊猫守护者原图,1,0,0,"<re.Match object; span=(49, 51), match='原图'>",[],"['森林驿站', '熊猫守护者']",[],我在帮助了大象，获得了爱心和动物卡片。们，快加入驿站一起玩吧！熊猫守护者
3489,It’sbettertostrivefortodaywithsweatthanregrettodayintreas.与其用泪水悔恨今天，不如用汗水拼搏今天。[组图共9张]原图,0,0,0,"<re.Match object; span=(78, 87), match='[组图共9张]原图'>",[],[],[],It’sbettertostrivefortodaywithsweatthanregrettodayintreas.与其用泪水悔恨今天，不如用汗水拼搏今天。
3490,#肖战最好的你[超话]##肖战余生请多指教#xz#肖战斗罗大陆#【只回唯，不回主超链接，不回无贡献】青年演员肖战潜心打磨演技，砥砺前行，待播剧《狼殿下》洒脱不羁的疾冲，《斗罗大陆》人生开挂的唐三，《余生请多指教》儒雅清冷的医生顾魏，多面人生，不同精彩！春暖花开，待君归来。@X玖少年团肖战DAYTOY肖战余生请多指教肖战斗罗大陆,1,0,35,,[],"['肖战最好的你[超话]', '肖战余生请多指教', '肖战斗罗大陆']",['@X玖少年团肖战DAYTOY'],xz【只回唯，不回主超链接，不回无贡献】青年演员肖战潜心打磨演技，砥砺前行，待播剧《狼殿下》洒脱不羁的疾冲，《斗罗大陆》人生开挂的唐三，《余生请多指教》儒雅清冷的医生顾魏，多面人生，不同精彩！春暖花开，待君归来。@X玖少年团肖战DAYTOY肖战余生请多指教肖战斗罗大陆
3491,#肖战最好的你[超话]#🍇#肖战斗罗大陆#🐰#肖战余生请多指教#『肖战』幸福其实很简单：有人爱;有事做;有所期待，而你就是我们的期待“热爱自己从事的事业，然后努力去把它做好。”肖战全平台安利组的微博视频（视频来源：肖战全平台安利组）,0,0,15,,[],"['肖战最好的你[超话]', '肖战斗罗大陆', '肖战余生请多指教']",[],🍇🐰『肖战』幸福其实很简单：有人爱;有事做;有所期待，而你就是我们的期待“热爱自己从事的事业，然后努力去把它做好。”肖战全平台安利组的微博视频（视频来源：肖战全平台安利组）
3492,我在#森林驿站#集齐了雪豹拼图，还获得了道具奖励。#熊猫守护者#们，快加入驿站一起玩吧！熊猫守护者原图,1,0,0,"<re.Match object; span=(49, 51), match='原图'>",[],"['森林驿站', '熊猫守护者']",[],我在集齐了雪豹拼图，还获得了道具奖励。们，快加入驿站一起玩吧！熊猫守护者
3493,即使不知道距离梦想的终点还有多远，即使前路颠簸没有捷径可循，我始终愿意相信成功就在下一个拐角处。坚定信心，认准前路，蹄疾步稳地走好每一步，这就是距离成功最近的路。早安[组图共9张]原图,1,0,0,"<re.Match object; span=(83, 92), match='[组图共9张]原图'>",[],[],[],即使不知道距离梦想的终点还有多远，即使前路颠簸没有捷径可循，我始终愿意相信成功就在下一个拐角处。坚定信心，认准前路，蹄疾步稳地走好每一步，这就是距离成功最近的路。早安
3494,转发理由:#肖战我想你了#xz#肖战我好想你#我们很好，你要更好@X玖少年团肖战DAYTOY原始用户:老娘很霸气_xz转发内容:《小飞侠晚安电台》采编播：@老娘很霸气_xz封面设计：@小萧占嘉宾粉丝：@斯文的宁1005大家好，这里是小飞侠晚安电台，我是主持人虾胡说，今天我请到的这位粉丝，相信霞姐比较感兴趣，那么今天有请到的粉丝到底是谁呢？让他先来做个自我介绍吧1自我介绍（微博名）大家好，我是…2对于霞姐说来，男粉可以说是比较神秘的方便透露一下，您是什么原因成为肖战粉丝的吗？说起入坑原因…3想对肖战说的话虾圈新闻的主持姐姐刚刚问我，如果肖战站在你面前，你最想和他说什么……你放心，我们很好，你也要好。#虾圈新闻#xz#肖战粉丝多才多艺#xz#肖战粉丝写诗词#@X玖少年团肖战DAYTOY老娘很霸气_xz的微博视频,1,0,0,,[],"['肖战我想你了', '肖战我好想你', '虾圈新闻', '肖战粉丝多才多艺', '肖战粉丝写诗词']","['@X玖少年团肖战DAYTOY', '@X玖少年团肖战DAYTOY']",转发理由:xz我们很好，你要更好@X玖少年团肖战DAYTOY原始用户:老娘很霸气_xz转发内容:《小飞侠晚安电台》采编播：@老娘很霸气_xz封面设计：@小萧占嘉宾粉丝：@斯文的宁1005大家好，这里是小飞侠晚安电台，我是主持人虾胡说，今天我请到的这位粉丝，相信霞姐比较感兴趣，那么今天有请到的粉丝到底是谁呢？让他先来做个自我介绍吧1自我介绍（微博名）大家好，我是…2对于霞姐说来，男粉可以说是比较神秘的方便透露一下，您是什么原因成为肖战粉丝的吗？说起入坑原因…3想对肖战说的话虾圈新闻的主持姐姐刚刚问我，如果肖战站在你面前，你最想和他说什么……你放心，我们很好，你也要好。xzxz@X玖少年团肖战DAYTOY老娘很霸气_xz的微博视频
3495,转发理由:看了不会原始用户:夏虾-DAYTOY转发内容:#肖战粉丝创意编织#编织一只虾需要打482个结🎈每打的一个结都是对你的思念🎈我好想你啊，肖战@X玖少年团肖战DAYTOY(初心是想录教程，结果整成了记录片)夏虾-DAYTOY的微博视频详细版教程http://t.cn/A6yoxJ9N#视频新星榜#,1,0,0,,['http://t.cn/A6yoxJ9N'],"['肖战粉丝创意编织', '视频新星榜']",['@X玖少年团肖战DAYTOY'],转发理由:看了不会原始用户:夏虾-DAYTOY转发内容:编织一只虾需要打482个结🎈每打的一个结都是对你的思念🎈我好想你啊，肖战@X玖少年团肖战DAYTOY(初心是想录教程，结果整成了记录片)夏虾-DAYTOY的微博视频详细版教程
3496,#肖战最好的你[超话]##肖战我喜欢你#xz#肖战斗罗大陆#我心切慕你，如鹿切慕溪水”你永远不知道下一秒会遇见谁，但我知道，我将与你相遇，期待肖战。拍戏也要细心照顾大黄小“合作伙伴”的情绪肖战_bot的微博视频（视频来源：肖战_bot）@X玖少年团肖战DAYTOY肖战我喜欢你肖战斗罗大陆,0,1,19,,[],"['肖战最好的你[超话]', '肖战我喜欢你', '肖战斗罗大陆']",['@X玖少年团肖战DAYTOY'],xz我心切慕你，如鹿切慕溪水”你永远不知道下一秒会遇见谁，但我知道，我将与你相遇，期待肖战。拍戏也要细心照顾大黄小“合作伙伴”的情绪肖战_bot的微博视频（视频来源：肖战_bot）@X玖少年团肖战DAYTOY肖战我喜欢你肖战斗罗大陆
3497,#肖战最好的你[超话]##狼殿下肖战#xz#肖战余生请多指教#【自捞，不回】始于颜值，敬于才华，合于性格，久于善良，终于人品。这就是喜欢你的原因，我们一直都会谨言慎行，期待演员肖战的电视剧和歌手肖战的歌曲！@X玖少年团肖战DAYTOY肖战余生请多指教狼殿下肖战图片cr.logo原图,0,0,25,"<re.Match object; span=(139, 141), match='原图'>",[],"['肖战最好的你[超话]', '狼殿下肖战', '肖战余生请多指教']",['@X玖少年团肖战DAYTOY'],xz【自捞，不回】始于颜值，敬于才华，合于性格，久于善良，终于人品。这就是喜欢你的原因，我们一直都会谨言慎行，期待演员肖战的电视剧和歌手肖战的歌曲！@X玖少年团肖战DAYTOY肖战余生请多指教狼殿下肖战图片cr.logo
3498,转发理由:争做新时代新青年！为青春书写华章！//@X玖少年团肖战DAYTOY:奋斗才不负青春！一起加油！原始用户:央视新闻转发内容:【#对青春最好的致敬是成为最好的自己#】#青春就是奋斗#！今天，五四青年节。为自己发条微博，追梦吧，青春！原图,0,0,0,"<re.Match object; span=(119, 121), match='原图'>",[],"['对青春最好的致敬是成为最好的自己', '青春就是奋斗']",['@X玖少年团肖战DAYTOY'],转发理由:争做新时代新青年！为青春书写华章！//@X玖少年团肖战DAYTOY:奋斗才不负青春！一起加油！原始用户:央视新闻转发内容:【】！今天，五四青年节。为自己发条微博，追梦吧，青春！
3499,转发理由:加油//@X玖少年团肖战DAYTOY:#武汉加油#加油！我们一直都在！原始用户:人民日报转发内容:【转发为#武汉加油#！让武汉人民知道，全国人民和你们在一起！】为防控疫情、切断病毒传播途径，1月23日10时起，#武汉公交地铁暂停运营#；机场、火车站#离汉通道暂时关闭#。感谢武汉人民作出的巨大付出，你们不容易！武汉加油，咱们一起，打赢这场防疫战！原图,1,0,0,"<re.Match object; span=(178, 180), match='原图'>",[],"['武汉加油', '武汉加油', '武汉公交地铁暂停运营', '离汉通道暂时关闭']",['@X玖少年团肖战DAYTOY'],转发理由:加油//@X玖少年团肖战DAYTOY:加油！我们一直都在！原始用户:人民日报转发内容:【转发为！让武汉人民知道，全国人民和你们在一起！】为防控疫情、切断病毒传播途径，1月23日10时起，；机场、火车站。感谢武汉人民作出的巨大付出，你们不容易！武汉加油，咱们一起，打赢这场防疫战！
3500,转发理由:同舟共济，共渡难关，医护人员平安归来，武汉加油！中国加油！//@X玖少年团肖战DAYTOY:坚信爱会赢！武汉加油！中国加油！原始用户:共青团中央转发内容:【坚信爱会赢！文艺界致敬战斗在抗击疫情一线的所有人】万众一心，共同抗疫！中国文联、中国视协、中国影协、中国音协和中共湖北省委宣传部、湖北省文联共同组织创作和制作了《坚信爱会赢》主题MV。为武汉加油！为湖北加油！为中国加油！#众志成城抗疫情#共青团中央的秒拍视频,0,0,0,,[],['众志成城抗疫情'],['@X玖少年团肖战DAYTOY'],转发理由:同舟共济，共渡难关，医护人员平安归来，武汉加油！中国加油！//@X玖少年团肖战DAYTOY:坚信爱会赢！武汉加油！中国加油！原始用户:共青团中央转发内容:【坚信爱会赢！文艺界致敬战斗在抗击疫情一线的所有人】万众一心，共同抗疫！中国文联、中国视协、中国影协、中国音协和中共湖北省委宣传部、湖北省文联共同组织创作和制作了《坚信爱会赢》主题MV。为武汉加油！为湖北加油！为中国加油！共青团中央的秒拍视频
